title,description,brand,asin,image,rating,nReviews,keywords
HISDERN Men's Check Plaid Jacquard Self Tie Bow Tie Pocket Square Set Wedding Party,"[""Wearing an elegant bow tie is an effective way to make you look charming and energetic. The tie/bow tie is often the centerpiece of the dress, it's important to choose your tie/bow tie wisely.We provide not only products, but also the responsibility. Professional results in excellent. 1. The bow tie is spectacularly well made, using material which gives you comfortable feeling. The stitching and thread are gorgeous. Good quality interlining make it easy to tie a perfect bow. High quality control make our bow tie can be used for long time.2. This kind of bow tie would be perfect for any formal or casual occasion. It would make a perfect gift and a excellent addition to any man's wardrobe.3. We focus on ties for many years. We have an enormous selection of bow ties to choose from, you can find the most elegant designs and colors for each season of the year. We are true tie aficionados.4. Every item is checked carefully before it is shipped to you. We ship daily and forward any tracking information to you. Should you still not like the bow tie, then simply return it back to us and we will refund your credit card. After all, we want you to be happy with your purchase.In our store, we also have many style regular ties, extra long ties, ascot, match handkerchiefs for sell, you can visit our store to choose. If you have any problem please feel free to contact us, we will provide you a best service. Thank you.""]",HISDERN,B00RJUP45A,https://images-na.ssl-images-amazon.com/images/I/81urU4lXkyL._AC_UX679_.jpg,5.0,3.0,"['time.2', 'credit', 'long', 'effective', 'regular', 'selection', 'card', 'excellent', 'square', 'casual', 'tie', 'ties', 'enormous', 'gorgeous', 'easy', 'interlining', 'bow', 'kind', 'wedding', 'formal', 'responsibility', 'occasion', 'party', 'set', 'plaid', 'feeling', 'years', 'item', 'style', 'handkerchiefs', 'best', 'dress', 'way', 'self', 'centerpiece', 'season', 'important', 'material', 'true', 'aficionados.4', 'free', 'pocket', 'stitching', 'perfect', 'service', 'comfortable', 'wardrobe.3', 'wisely.we', 'man', 'store', 'thread', 'products', 'sell', 'extra', 'charming', 'gift', 'addition', 'ascot', 'high', 'hisdern', 'elegant', 'colors', 'problem', 'men', 'energetic', 'professional', 'jacquard', 'results', 'good', 'control', 'designs', 'year', 'information', 'quality', 'check', 'happy']"
Ahnu Women's Sugarpine Waterproof Hiking Shoe,"['The Sugar pine WP is an athletic-inspired waterproof hiker, offering eye-catching style and performance for the trail enthusiast. Its waterproof-breathable technology keeps your feet dry, while the Vibram rubber outsole offers superior traction on wet and dry surfaces. Combined with our Numentum Hike technology to provide neutral positioning and a double lasted EVA midsole construction for a lightweight feel and sleek styling, the Sugar pine may change the way you think about outdoor footwear.', ""Ahnu engineers vibrant products that meet the active lifestyle needs of those who prefer trails over treadmills by pioneering Numentum Technology; a neutral positioning system engineered to encourage your foot's natural biomechanics. It centers and guides your foot to promote an efficient, stable and balanced stride. Whether hiking through the Big Sur Mountains or taking a run through Golden Gate Park, Ahnu's products are designed to keep you naturally centered, balanced, and comfortable for miles on end. Giving More As We Grow - While our passions drive us to create products, our values guide us to be responsible throughout all of our social encounters. If we can inspire a more balanced life that begins with getting outside, then we're making the connections that influenced us to start this brand.""]",Ahnu,B00E0WR65Q,https://images-na.ssl-images-amazon.com/images/I/81CY4qGb8vL._AC_UX625_.jpg,5.0,4.0,"['system', 'outdoor', 'eye', 'hiker', 'numentum', 'end', 'stable', 'stride', 'enthusiast', 'technology', 'trails', 'sleek', 'encounters', 'double', 'mountains', 'hiking', 'wp', 'style', 'treadmills', 'park', 'social', 'natural', 'golden', 'pine', 'construction', 'vibrant', 'surfaces', 'values', 'eva', 'way', 'performance', 'connections', 'responsible', 'lightweight', 'passions', 'vibram', 'positioning', 'dry', 'gate', 'shoe', 'balanced', 'comfortable', 'waterproof', 'hike', 'athletic', 'feel', 'superior', 'products', 'miles', 'brand', 'sugarpine', 'needs', 'trail', 'traction', 'efficient', 'foot', 'breathable', 'sugar', 'big', 'neutral', 'lasted', 'biomechanics', 'rubber', 'life', 'wet', 'lifestyle', 'engineers', 'styling', 'ahnu', 'active', 'run', 'footwear', 'women', 'feet']"
925 Sterling Silver Celtic Knot Design Ring,"['Sterling Silver Celtic Rounded Endless Knot Design Ring. Lovely symmetrical endless knot gently curving and weaving throughout the design. A classic design that can compliment most any ensemble. Timeless and unforgettable, this piece is characteristic of the graphical representation of knots used by the Celts to ornament and decorate everyday objects. Wear this piece to carry on the traditions of past ancestors or to celebrate the artistic customs of a culture you appreciate and admire. Stamped 925,Length of entire design approximately 20mm,Width of band approximately 2mm,Width of central design element approximately 10mm. This item will be shipped in a gift box, perfect for surprising that special someone.']",Gem Avenue,B0012R4UHE,https://images-na.ssl-images-amazon.com/images/I/61durEYjdqL._AC_UY575_.jpg,5.0,3.0,"['sterling', 'ensemble', '20mm', 'piece', 'celts', 'celtic', 'gift', 'width', 'item', 'characteristic', 'design', 'central', 'perfect', 'ancestors', 'endless', 'symmetrical', 'lovely', 'objects', 'box', 'graphical', 'knots', 'traditions', 'culture', 'artistic', 'silver', 'band', 'element', 'mm', 'ring', 'representation', 'classic', 'everyday', 'customs', 'entire', '2mm', 'unforgettable', 'special', 'knot', 'timeless', 'past']"
GREATLACES 2 Pair - Rust w/Black Kevlar Reinforced proTOUGH(TM) Boot Shoelaces,"['Kevlar reinforced laces are the perfect replacement laces for all working shoe or boot. Even casual shoes can be more comfortable with these high-quality laces. Originally designed for smoke jumpers, these have tough design built right in. The larger diameter allows for an extremely tight tie but will not pinch the instep. The weave design and Kevlar stitching keeps the laces tied better than the older round laces. Todays Kevlar reinforced laces are suitable for all footwear from Jords, or Chucks athletic to quality work shoe or boot. The Kevlar reinforced laces get strength thru their double design. A strong inner core creates a smooth strength member and is then overbraided with polyester and three strands of Kevlar. The polyester synthetic material combination results in a longlasting shoelace while also providing a satisfying stay tied knot all day...or until you pull it for easy release. These laces are truly high quality Made in the USA laces designed and manufactured from USA yarns with USA labor. Available in all colors, these brilliant colors will not fade when washed, nor bleed on your shoes or boots when wet. If shoes make the man, then shoelaces make the shoes! Clean high-quality shoelaces can completely change an older pair of shoes. Wear your favorite shoes just a little longer with Greatlaces, the original brand where you always get 2 pair (4 Laces). Greatlaces means you get one for nowand one for later. Put one away or carry the extra pair for an absolutely worry-free day while at work or fun. Proper length is of utmost importance. No shoelaces will last long or remain tied for long if stepped on all day. The best way to get the proper length is to remove the old laces and measure your current laces from tip to tip without stretch. A vertical measurement hanging is best. This measurement is the length needed for your new laces. But dont forget to take into account how the old laces fit.']",GREATLACES,B01DGZPUDW,https://images-na.ssl-images-amazon.com/images/I/91ri-P8GstL._AC_UX500_.jpg,5.0,4.0,"['core', 'protough(tm', 'original', 'easy', 'jords', 'double', 'w', 'stay', 'synthetic', 'material', 'nowand', 'stitching', 'comfortable', 'longlasting', 'inner', 'hanging', 'clean', 'tip', 'utmost', 'worry', 'colors', 'fit', 'suitable', 'work', 'length', 'usa', 'brilliant', 'proper', 'old', 'strands', 'weave', 'tie', 'combination', 'tough', 'best', 'replacement', 'smoke', 'favorite', 'greatlaces', 'brand', 'athletic', 'pair', 'strong', 'tight', 'satisfying', 'kevlar', 'instep', 'labor', 'wet', 'shoelaces', 'shoelace', 'polyester', 'current', 'new', 'boot', 'way', 'round', 'laces', 'perfect', 'working', 'shoe', 'fun', 'vertical', 'high', 'older', 'boots', 'available', 'quality', 'footwear', 'stretch', 'measurement', 'todays', 'importance', 'little', 'casual', 'black', 'strength', 'jumpers', 'design', 'free', 'smooth', 'larger', 'man', 'account', 'rust', 'extra', 'release', 'yarns', 'shoes', 'results', 'diameter', 'day', 'knot', 'member']"
Vionic with Orthaheel Technology Womens Julie II Sandal,"['The womens Vionic with Orthaheel Julie II thong sandal is your ultimate pick this summer. Constructed with faux leather, faux patent leather, or metallic faux leather, this APMA approved thong sandal with riveted, perforated flower appliqu accents and webbing toe post has 1st Ray Flexor Zone. The microfiber wrapped, EVA, biomechanical orthotic insole has arch support and deep heel cup that lends excellent cushioning support. Featuring Orthaheel Technology and Tri-Planar Motion Control, the insole minimizes overpronation and restores the natural alignment of your foot. The womens Vionic with Orthaheel Julie II thong sandal perfectly blends eye-catching style with functionality.']",Vionic,B00DZPVEIO,https://images-na.ssl-images-amazon.com/images/I/619PRPta8AL._AC_UX625_.jpg,5.0,3.0,"['insole', 'julie', 'flexor', 'thong', 'patent', 'orthaheel', 'overpronation', 'eye', 'microfiber', 'sandal', 'excellent', 'technology', 'webbing', 'cup', 'planar', 'motion', 'orthotic', 'style', 'natural', 'ultimate', 'ray', 'eva', 'tri', 'appliqu', 'arch', 'alignment', 'biomechanical', 'deep', 'heel', 'faux', 'support', 'cushioning', 'leather', 'metallic', 'ii', 'foot', 'post', 'toe', 'zone', 'functionality', 'summer', 'control', 'womens', '1st', 'vionic', 'accents', 'apma', 'flower', 'pick']"
Coxeer Handmade Lace Umbrellas Wedding Umbrella Bridal Parasol Umbrella for Bridal Bridesmaid Wedding Decoration Beige,"[""It is truly beautiful with the lace trimming and a little bit of embroidery to make it even more special. \nThe handle is a straight handle in a natural wood color.\nOur Battenburg Lace parasols are so pretty and absolutely feminine. \nThe perfect parasols for the romantic at heart!Under one of these lace parasols you'll feel like a heroine out of a Jane Austen novel. \nImagine yourself attending a garden party, croquet match or wandering through the vineyards under one of these lovely parasols""]",Coxeer,B00DSVU9F4,https://images-na.ssl-images-amazon.com/images/I/517Cj10ZVEL._AC_SX569_.jpg,5.0,4.0,"['decoration', 'lace', 'romantic', 'little', 'umbrella', 'match', 'heart!under', 'wedding', 'coxeer', 'party', 'bridesmaid', 'novel', 'umbrellas', 'jane', 'beautiful', 'heroine', 'croquet', 'handmade', 'perfect', 'pretty', 'lovely', 'parasols', 'handle', 'embroidery', 'color', 'parasol', 'bridal', 'battenburg', 'straight', 'feminine', 'austen', 'trimming', 'wood', 'vineyards', 'garden', 'special', 'natural', 'bit', 'beige']"
Alex and Ani Bangle Bar Path of Life Rafaelian Expandable Bracelet,"[""Handmade bangle bracelet crafted from recycled material featuring dove pendant and three stamped Alex and Ani charms Alex and Ani's patented expandable wire bangle concept allows the wearer to adjust the bangle for an ideal fit. Items that are handmade may vary in size, shape, and color. Domestic"", 'Give your outfit a unique touch with this ""Bangle Bar"" bracelet by Alex and Ani. Made from recycled material, you can feel good about wearing this everyday style with your favorite accessory staples.']",Alex and Ani,B00S0S9MI0,https://images-na.ssl-images-amazon.com/images/I/816eWIORjYL._AC_UX395_.jpg,5.0,6.0,"['ideal', 'charms', 'expandable', 'wire', 'items', 'outfit', 'concept', 'touch', 'style', 'patented', 'favorite', 'material', 'wearer', 'bar', 'accessory', 'handmade', 'alex', 'path', 'bangle', 'domestic', 'rafaelian', 'unique', 'color', 'bracelet', 'staples', 'fit', 'dove', 'everyday', 'ani', 'size', 'life', 'recycled', 'good', 'shape', 'pendant']"
Salomon Men's Speedcross 3 127612 Trail Running Shoe,"['Need speed and comfort in one package? Then the Salomon Speedcross 3 is for you. This shoe is built to be fast with its minimal construction and lightweight upper, and still has full-length cushioning to keep your feet comfortable and protected through any distance. The lugged outsole gives excellent traction to help you traverse over soft and tough surfaces.', ""Salomon was born in 1947 in the heart of the French Alps and the birthplace of modern alpinism. Driven by a passion for skiing and design innovation, Francois Salomon and his son George designed and perfected much of the first modern ski equipment. During the following 60 years, Salomon's commitment to innovative design and passion for mountain sports created a vast range of revolutionary new concepts in boots, skis and apparel and brought innovative solutions to footwear, apparel and equipment for hiking, adventure racing, mountaineering and trail running. Through performance-driven design, Salomon enhances mountain sports by converting new ideas into action and expanding the limits of possibility.""]",Salomon,B00D3OKEKG,https://images-na.ssl-images-amazon.com/images/I/81fGiuWhCSL._AC_UX395_.jpg,5.0,4.0,"['alps', 'distance', 'need', 'excellent', 'upper', 'equipment', 'apparel', '3', 'george', 'years', 'vast', 'tough', 'hiking', 'speed', 'new', 'package', 'construction', 'sports', 'surfaces', 'design', 'concepts', 'alpinism', 'racing', 'innovation', 'skiing', 'ski', 'feet', 'mountaineering', 'lightweight', 'performance', 'limits', 'fast', 'shoe', 'comfortable', 'action', 'minimal', 'son', 'skis', 'following', 'cushioning', 'salomon', 'french', 'trail', 'francois', 'traction', 'mountain', 'running', 'revolutionary', 'adventure', 'comfort', 'modern', 'speedcross', 'possibility', 'heart', 'soft', 'birthplace', 'men', 'innovative', 'lugged', 'commitment', 'boots', 'solutions', 'ideas', 'passion', 'footwear', 'range', 'length']"
KLOUD City 22 pcs Assorted Colors Women 3-Hook 3 Rows Spacing Bra Extender Strap,['KLOUD City 22 pcs Assorted Colors Women 3-Hook 3 Rows Spacing Bra Extender Strap'],KLOUD City,B00D2J7ZMW,https://images-na.ssl-images-amazon.com/images/I/51azqJ90FjL._SX466_.jpg,5.0,5.0,"['city', 'colors', 'rows', 'extender', 'assorted', 'pcs', 'kloud', 'strap', 'women', 'bra']"
Wolverine Men's W02429 Raider Boot,"['Raider 10"" Wellington Work Boot', 'Established in Rockford, Michigan in 1883, Wolverine is an iconic American brand that combines superior materials with timeless craftsmanship. Wolverine boots are built to withstand the toughest of environments and provide all day comfort. Today, Wolverine leads the industry with a relentless commitment to innovation and patented technologies including Wolverine Contour Welt, Wolverine MultiShox, Wolverine Durashocks, Wolverine DuraShocks SR and Wolverine Fusion.']",Wolverine,B0016CNHYM,https://images-na.ssl-images-amazon.com/images/I/81ylf1VnYQL._AC_UY535_.jpg,5.0,4.0,"['multishox', 'industry', 'michigan', 'sr', 'iconic', 'relentless', 'technologies', 'toughest', 'contour', 'boot', 'environments', 'patented', 'w02429', 'innovation', 'raider', 'today', 'wellington', 'brand', 'materials', 'welt', 'superior', 'durashocks', 'comfort', 'wolverine', 'rockford', 'boots', 'men', 'fusion', 'commitment', 'day', 'work', 'timeless', 'american', 'craftsmanship']"
BL Jewelry Sterling Silver 2 Pieces Princess Cut Cubic Zirconia Cross Shank Halo Style Engagement Ring Bridal Set,"[""This is a two pieces set of stunning and brilliant sterling silver engagement ring and wedding band with princess cut Cubic Zirconia in Halo design. The center stone is a created princess cut cubic zirconia sized at 8x8 mm, or in equivalent size of a 3 carat diamond and is surrounded by accent stone in a halo design. It is in highest quality and sparks well to be mistaken from real diamond. The ring shank is in cross design featuring the infinite knot, making is a unique and special piece to propose, gift or for anniversary. The set is in solid sterling silver, nickel free and plated in rhodium to avoid allergy. The set is offered at great discount online only, with well packed in a ring size gift box, ready to be presented or gifted, making it perfect for occasion like engagement, wedding or aniversary. It is an inexpensive and affordable bridal rings set and often used to replace the diamond engagement/wedding ring for daily wearing, so you do not need to worry about losing your realy set. We offer 30 days return and refund policy, in the event if you felt it's different from expectation, or if there's any sizing and other issues.""]",BL Jewelry,B01AQTVX8M,https://images-na.ssl-images-amazon.com/images/I/81nRmHhU0aL._AC_UY500_.jpg,5.0,3.0,"['allergy', 'stunning', 'equivalent', 'brilliant', 'days', 'cross', 'sterling', 'affordable', 'refund', 'center', 'discount', 'infinite', 'piece', 'shank', 'gift', 'anniversary', 'realy', 'wedding', 'sizing', 'carat', 'ready', 'occasion', 'set', 'event', 'style', 'rings', 'solid', 'design', 'zirconia', 'halo', 'rhodium', 'free', 'return', 'bl', 'perfect', 'real', 'princess', 'aniversary', 'issues', 'different', 'nickel', 'unique', 'box', 'jewelry', 'accent', 'mm', 'expectation', 'band', 'silver', 'bridal', 'daily', 'inexpensive', 'ring', 'pieces', 'size', 'engagement', 'diamond', 'stone', 'highest', 'policy', 'cubic', 'special', 'knot', 'quality', 'great']"
Buyless Fashion Surgical Steel 14K Rose Gold Plated Earrings with White Round Crystal CZ in Gift Box (Multi Sizes),"[""By choosing this pair of excellent quality 14K Gold Plated CZ crystal earrings, it attracts a lot of  attention and lets everyone acknowledge your sense of style and fashion with these high  sparkling cubic zirconia stud earrings. These earrings are enclosed with secure push  backs to keep them in place with additional stopper push back to keep your earrings securely in  place.  Gold plated   Gold-plated jewelry is created using an electro-chemical process that places a layer of  Gold on copper, brass, or some other base metal. The thickness of the Gold used  in plating usually determines the price of the piece.   Long lasting gold coat How long the piece will last depend on how thick the plating is. Fortunately, these Gold- plated earrings are much lasting than traditional because of a less thick gold coat  applied. Also, the Gold color will keep its brightness even when it is in contact with  the wearer's skin salts or pollutants in the air.  Gem Material/Cubic zirconia (CZ) The material is hard and optically flawless but may be made in a variety of different colors.  Because of its low cost, durability, and close visual likeness to diamond, synthetic cubic zirconia has remained the most gemologically and economically important competitor for diamonds since commercial production began in 1976. Its main competitor as a synthetic gemstone is a more recently cultivated material, synthetic moissanite.  Design Our Stud Earrings are carefully planned and thought out during the production stage. Each piece is uniquely designed to stand out and make great gifts to friends and family. We supply jewelry for all occasions and milestones we carry pieces that are timeless, modern,and contemporary our vast selection of gemstone jewelry and intricate jewelry designs cannot be beat.""]",Buyless Fashion,B01AAVI4EM,https://images-na.ssl-images-amazon.com/images/I/71X%2BPGEzlkL._AC_UY395_.jpg,5.0,3.0,"['sense', 'chemical', 'earrings', 'layer', 'close', 'pollutants', 'skin', 'low', 'vast', 'gem', 'synthetic', 'zirconia', 'material', 'variety', 'electro', 'push', 'place', 'diamonds', 'visual', 'modern', 'colors', 'air', 'backs', 'gemologically', 'stud', 'designs', 'sizes', 'cz', 'traditional', 'flawless', 'thickness', 'excellent', 'salts', 'metal', 'cost', 'crystal', 'style', 'price', 'family', 'hard', 'milestones', 'thick', 'contact', 'base', 'pair', 'box', 'color', 'competitor', 'buyless', 'diamond', 'gold', 'white', 'contemporary', 'gemstone', 'plating', 'main', 'piece', 'gift', 'process', 'commercial', 'surgical', 'likeness', 'multi', 'round', 'brass', 'lasting', 'fashion', 'friends', 'intricate', 'jewelry', 'high', 'brightness', 'gold-', 'gifts', 'occasions', 'steel', 'quality', 'great', '14k', 'selection', 'production', 'coat', 'moissanite', 'important', 'wearer', 'lot', 'durability', 'additional', 'copper', 'different', 'stage', 'secure', 'pieces', 'attention', 'cubic', 'stopper', 'timeless']"
DealStock Plain 100% Cotton Hat Men Women Adjustable Baseball Cap (30+ Colors),"['Made with soft 100% Washed Cotton Polo Style with six panels and eyelets, 6 rows of stitching on pre-curved bill soft hand feel, adjustable clip to fit most. Easy to carry in your pocket and quickly recovers in original shape and size.']",DS,B00RDCDVUE,https://images-na.ssl-images-amazon.com/images/I/610Phf9dTWL._AC_UX425_.jpg,5.0,6.0,"['hand', 'rows', 'panels', 'cotton', 'original', 'adjustable', 'easy', 'plain', 'polo', 'style', 'hat', 'pocket', 'stitching', 'dealstock', 'bill', 'pre', 'baseball', 'eyelets', 'clip', 'cap', 'colors', 'size', 'soft', 'men', 'curved', 'shape', 'women']"
Duofold Men's Heavyweight Double-Layer Thermal Shirt,"[""Duofold's warmest two layer cold weather thermal for those that like to play or need to work, no matter what the temp is outside performance fit with 360 degree stretch""]",Duofold,B006SRT0FU,https://images-na.ssl-images-amazon.com/images/I/81mDwbKrSOL._AC_UY550_.jpg,5.0,4.0,"['stretch', 'thermal', 'weather', 'fit', 'degree', 'warmest', 'duofold', 'temp', 'outside', 'heavyweight', 'men', 'layer', 'performance', 'shirt', 'cold', 'double']"
Honor Eternity Ring Men's Silicone Ring Wedding Band,"['', 'SILICONE WEDDING RING: YOUR RING, ONLY SAFER AND TOUGHER!', 'Do you live an active life that regularly demands removal of your metal wedding ring or risk damaging it or hurting yourself?', 'Would you like an alternative ring that stylishly resembles the beauty of your union; and tough enough to survive rough work while protecting your fingers from associated injuries?', 'Nothing could satisfy your needs than the HonorRing Silicone Wedding Ring, the perfect alternative!', '', ""Not convinced? Here's why you have to buy this Silicone Wedding Ring:"", 'Great gift for men who risk damaging metal rings during work.', 'Lightweight for extra comfort during activity.', 'Strong and comfortable enough to protect against de-gloving.', 'It is a great gift idea.', 'No skin reactions or allergies. Isnt it a great idea to save your expensive metal wedding ring from damage by wearing an equally stylish HonorRing Silicone Wedding Ring that can easily survive rough activities?', 'Click ""ADD TO CART"" now for the best silicone wedding bands for men']",Honor Eternity Ring,B011W8686I,https://images-na.ssl-images-amazon.com/images/I/61mXVQiF27L._AC_UX569_.jpg,5.0,5.0,"['silicone', 'convinced', 'bands', 'activities', 'activity', 'expensive', 'damage', 'metal', 'gift', 'wedding', 'injuries', 'skin', 'union', 'damaging', 'tough', 'beauty', 'best', 'alternative', 'rings', 'removal', 'safer', 'stylish', 'lightweight', 'perfect', 'comfortable', 'tougher', 'active', 'needs', 'eternity', 'extra', 'strong', 'de', 'reactions', 'band', 'comfort', 'ring', 'fingers', 'idea', 'gloving', 'men', 'life', 'rough', 'work', 'honorring', 'great', 'allergies']"
Seiko Men's SNE109 Stainless Steel Solar Dive Watch,"['Stainless steel case measures 42mm diameter by 10mm thick.  Black genuine leather strap includes a stainless steel buckle.  Simple orange dial has contrasting luminous hands and hour markers.  Day and date display at the third hour.  The scratch resistant mineral crystal protects the water resistant to 200 meters case.  Unique solar powered Quartz movement collecting any available light to store power.', '', 'From Humble beginnings, Kintaro Hattoris Vision for Seiko has become reality. A consuming passion for excellence - imprinted in our Corporate DNA passed from generation to generation. Seiko, for 125 years committed to the art and science of time.', 'A culture of innovation connects a 19th century Tokyo clock shop with 20th century advances in timekeeping to an extraordinary 21st century ""quiet revolution."" Continually driven by dedication and passion, established a multitude of worlds first technologies transforming the principles of timekeeping.', 'The first quartz wristwatch  changed the history of time.', 'The first Kinetic  marked a new era in quartz watch technology.', 'In 1969, Seiko Astron, the first quartz wristwatch - was introduced.', 'In an instant, Seiko exponentially improved the accuracy of wristwatches And Seiko technology firmly established todays standard in Olympic and sports timing.', '1984, another celebrated first  Kinetic Technology  powered by body movement.', 'Kinetic  a quartz mechanism with unparalleled accuracy the driving force behind more worlds firsts.', 'Kinetic Chronograph  the next generation of high performance timekeeping.', 'Kinetic Auto Relay  automatically resets to the correct time.', 'Kinetic Perpetual - combining the date perfect technology of perpetual calendar with the genius of Kinetic Auto Relay.', 'And now Kinetic Direct Drive  move, and the watch is powered automatically. Or hand wind it and see the power you are generating in real time.', 'In the realm of fine watches, time is measured by Seiko innovation  A heritage of dedication to the art and science of time.']",Seiko,B004JOM1YQ,https://images-na.ssl-images-amazon.com/images/I/81G7aOELW7L._AC_UY550_.jpg,5.0,3.0,"['hand', 'science', 'century', '21st', 'reality', 'auto', 'hour', 'sne109', 'multitude', 'hattoris', 'mineral', 'real', 'clock', 'wristwatches', 'mm', 'culture', 'instant', 'case', 'correct', 'standard', 'light', 'kinetic', 'corporate', 'revolution', 'wristwatch', 'strap', 'years', 'crystal', '20th', 'innovation', 'thick', 'olympic', 'force', 'realm', 'quiet', 'luminous', 'body', 'dedication', 'principles', 'era', 'art', 'display', 'date', 'seiko', 'firsts', 'genuine', 'dial', 'simple', 'beginnings', 'technology', 'tokyo', 'chronograph', 'technologies', 'history', 'new', 'wind', 'drive', 'generation', 'direct', 'perfect', 'timekeeping', 'unique', 'water', 'high', 'astron', 'orange', 'perpetual', 'kintaro', 'men', 'available', 'genius', 'steel', 'meters', 'humble', 'solar', 'watches', 'unparalleled', 'vision', 'heritage', 'todays', 'power', 'time', 'calendar', 'black', '19th', 'fine', 'resistant', 'mechanism', 'sports', 'excellence', 'powered', 'performance', 'markers', 'hands', 'timing', 'buckle', 'extraordinary', 'movement', 'watch', 'shop', 'leather', 'dna', 'stainless', 'dive', 'quartz', 'worlds', 'diameter', 'day', 'passion', 'scratch', 'accuracy', 'relay']"
"Ruimeng Silver Plated Lord of the Rings Arwen's Evenstar Pendant Necklace with Jewelry Box Women,Girls","[""Lord of the Rings Arwen's Evenstar Pendant Necklace with Jewelry Box""]",Ruimeng,B012KMTO2K,,5.0,3.0,"['silver', 'ruimeng', 'arwen', 'rings', 'girls', 'necklace', 'lord', 'box', 'evenstar', 'jewelry', 'women', 'pendant']"
Tree of Life Cremation Urn Jewelry Necklace & Pendant for Ashes w/Funnel Filler Kit Black,"['', 'URN CREMATION NECKLACE chain with simple and solid pendant: KEEP LOVED ONES NEAR YOUR HEART!', 'Want to be closer to you loved ones?', 'Stylish Simple Unique Heart design style made with incredibly durable stainless steel 316L material will not rust or corrode', 'Perfect alternative then leaving your loved ones ashes on a fireplace mantle!', '', ""Not convinced? Here's why you have to buy this Urn Pendant:"", 'Great gift for family and friends to cherish loved ones.', 'Simple but elegant design. Store crushed flowers, lock of har, dirt or sand from a memorable location.', 'Strong Durable and comfortable for daily use. Same material used in fine watches.', 'It is a great gift idea to family and friends.', 'Great idea to carry and be with your loved ones you miss so dearly.', 'Click ""ADD TO CART"" now for the simple designed and elegant necklace charm']",Zoey Jewelry,B0131EKMNQ,https://images-na.ssl-images-amazon.com/images/I/71lzbO6ScEL._AC_UY500_.jpg,5.0,3.0,"['convinced', 'tree', 'simple', 'necklace', 'urn', 'memorable', '316l', 'filler', 'black', 'gift', 'use', 'w', 'watches', 'style', 'har', 'alternative', 'fine', 'solid', 'design', 'kit', 'stylish', 'ones', 'family', 'material', 'charm', 'chain', 'durable', 'perfect', 'loved', 'comfortable', 'mantle', 'store', 'sand', 'friends', 'unique', 'flowers', 'strong', 'fireplace', 'jewelry', 'closer', 'stainless', 'funnel', 'daily', 'elegant', 'lock', 'ashes', 'idea', 'heart', 'life', 'location', 'cremation', 'steel', 'dirt', 'great', 'pendant']"
"i play. Baby Boys Short Sleeve Rashguard, Light Blue/Navy, 12mo","['Children can gain many benefits from being outdoors, as long as care is taken to protect their delicate, sensitive skin and eyes from too much sun exposure. Rashguard Shirts provide upper body sun protection and minimize the use of sunscreen by offering UPF 50+ protection that is comfortable, convenient, and it lasts all day! -- All-day sun protection- wet or dry! Quick-dry material for active play -- Flatlock seams for extra comfort, raglan sleeves for freedom of movement and pull-on neck opening -- Coordinates with i play. Swim wear and sun wear for a complete outfit -- UPF 50+ excellent sun protection -- Formaldehyde free and AZO-free dyes']",i play.,B0071P6P3S,https://images-na.ssl-images-amazon.com/images/I/81puNvEWOLL._AC_UX679_.jpg,5.0,3.0,"['navy', 'upf', 'opening', 'excellent', 'boys', 'upper', 'complete', 'use', 'short', 'outfit', 'skin', 'sleeve', 'shirts', 'protection', 'rashguard', 'children', 'material', 'free', 'blue', 'play', 'raglan', 'dry', 'comfortable', 'formaldehyde', 'freedom', 'wear', 'exposure', 'sunscreen', 'protection-', 'delicate', 'sensitive', 'flatlock', 'body', 'extra', 'movement', 'dyes', '12mo', 'neck', 'comfort', 'benefits', 'baby', 'azo', 'eyes', 'care', 'convenient', 'wet', 'sleeves', 'day', 'sun', 'active', 'light']"
Savane Men's Flat Front Sharkskin Dress Pant,"['', ""Get the sharp, sleek, masculine look with the SAVANE Men's Sharkskin Dress Pant. This pant features a permament crease so your pants always look crisp and freshly pressed. Got a happy hour date after work? Switch from polished professional to put- together casual in a cinch by losing the tie and losing a button. And the best part - wrinkle resistant, an extender waistband (up to 3 inches) , machine washable for no hassle and a tailored, interior fit. Slip on these pants fresh from the dryer every morning and take on the day. Available in Big & Tall and Regular sizes."", 'SAVANE apparel has been a leader in providing men with reliable mens performance clothing since 1985. Our innovative fabric technology sets us apart - youll find that SAVANE is the name of choice when you want no-iron, wrinkle resistant, durable wear that you can trust to keep you moving all day with no worries.']",Savane,B006YMZ5B2,https://images-na.ssl-images-amazon.com/images/I/81gNPVKZpqL._AC_UY550_.jpg,5.0,3.0,"['regular', 'crisp', 'look', 'washable', 'mens', 'casual', 'wrinkle', 'cinch', 'tie', 'technology', 'hour', 'morning', 'apparel', 'sleek', 'flat', 'tailored', 'best', 'permament', 'button', 'resistant', 'extender', 'reliable', 'fresh', 'dress', 'sharp', 'inches', 'interior', 'performance', 'leader', 'durable', 'polished', 'savane', 'dryer', 'pants', 'wear', 'iron', 'pant', 'clothing', 'tall', 'choice', 'crease', 'sharkskin', 'fit', 'masculine', 'waistband', 'big', 'fabric', 'men', 'professional', 'innovative', 'worries', 'hassle', 'machine', 'available', 'day', 'sizes', 'work', 'date', 'happy']"
