title,description,brand,asin,image,rating,nReviews,keywords
Stainless Steel Kitchen Countertop Compost Bin with Silicone Grip - 1 Gallon,"['""We love composting as much as you do and that\'s why we made sure to pay attention to every detail when designing this Kitchen Compost Keeper. From the all Stainless Steel construction that\'s odorless and designed to never rust, to the double-thick charcoal filter to make sure your home never smells like compost. At Earth Cycle we know that there is beauty in everyday things, and we designed our composter to be an elegant part of your home. We stand by everything we make with a lifetime guarantee. Cheers to an amazing garden.""']",EarthCycle Compost Bin,B00R9OPB5O,"['https://images-na.ssl-images-amazon.com/images/I/41IIFaTterL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2B%2BxVwk2DL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VKWsdMFwL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410AKZtAn4L._SS40_.jpg']",5.0,5.0,"['sure', 'guarantee', 'charcoal', 'things', 'filter', 'earth', 'silicone', 'detail', 'countertop', 'compost', 'cheers', 'elegant', 'kitchen', 'lifetime', 'composter', 'double', 'home', 'beauty', 'thick', 'everyday', 'garden', 'amazing', 'odorless', 'steel', 'gallon', 'composting', 'bin', 'grip', 'attention', 'cycle', 'keeper', 'construction', 'stainless']"
Wilton 417-2589 40-Piece Fondant Alphabet Number Cutouts,"[""With Cut Outs Fondant Cutters, it's easy to make fun shapes for your fondant cakes and cupcakes. Just roll out fondant or gum paste, press down with the standard steel Cut outs and lift away.""]",Wilton,B00IE71PNW,"['https://images-na.ssl-images-amazon.com/images/I/41gt0in6x4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MWQwZsD9L._SS40_.jpg']",5.0,5.0,"['cut', 'standard', 'fondant', 'cutouts', 'easy', 'fun', 'wilton', 'cutters', 'gum', 'paste', 'shapes', 'steel', 'cakes', 'cupcakes', 'number', 'outs', 'alphabet']"
Presto 06852 16-Inch Electric Skillet with Glass Cover,"['Jumbo size. Big 16-inch cooking surface with high side-walls for extra cooking and serving capacity. Roasts, fries, grills, stews, bakes, makes casseroles and more. Fully immersible with heat control removed for easy cleaning. Tempered glass cover lets you see what is inside. Great for use as a buffet server when entertaining. Heavy cast aluminum.']",Presto,B0007XRTDG,"['https://images-na.ssl-images-amazon.com/images/I/41gVYdS0ocL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51p4WayJi8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41fuMh-oxcL._SS40_.jpg']",4.9375,16.0,"['grills', 'cover', 'easy', 'cooking', 'entertaining', 'surface', 'heavy', 'cast', 'heat', 'tempered', 'roasts', 'aluminum', 'inside', 'cleaning', 'high', 'immersible', 'skillet', 'presto', 'jumbo', 'great', 'use', 'buffet', 'electric', 'fries', 'big', 'glass', 'control', 'stews', 'extra', 'size', 'walls', 'bakes', 'casseroles', 'capacity', 'server']"
"Anchor Hocking Montana Glass Jar with Fresh Sealed Lid, Brushed Metal, 1.5 Gallon","['A perfect place to store cereals, pastas, flour, sugar, or any of your favorite items! this jar is perfect for registries, new homeowners and holidays. Anchor glass is made in the USA.']",Anchor Hocking,B000RMO41M,"['https://images-na.ssl-images-amazon.com/images/I/51Cf39JjY3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51BuKA529OL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51CGuuvDfZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61nS5CovQPL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61mWhafKXgL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KGmD%2B1ChL._SS40_.jpg']",4.933333333333334,15.0,"['perfect', 'anchor', 'hocking', 'homeowners', 'pastas', 'new', 'metal', 'cereals', 'registries', 'montana', 'fresh', 'lid', 'glass', 'items', 'usa', 'favorite', 'gallon', 'place', 'sugar', 'holidays', 'flour', 'jar']"
"Cozy Fleece -  Alta Luxury Hotel Fleece Blanket,Queen, Ivory","['Brand New Luxury Hotel Fleece Blanket are Anti-Pill, they wash well time and time again, comes in colors tan, blue, silver, ivory. Alta is light weight and warm. Double stitched ends.']",Cozy Fleece,B00CFLFSF4,"['https://images-na.ssl-images-amazon.com/images/I/41qMhwtVOLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41sf8BLAtuL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ds6g9LzKL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413AxtaMb0L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41wQ2n%2BhWqL._SS36_.jpg']",4.909090909090909,11.0,"['queen', 'weight', 'tan', 'fleece', 'anti', 'new', 'light', 'alta', 'pill', 'ends', 'blanket', 'time', 'brand', 'silver', 'hotel', 'double', 'cozy', 'blue', 'warm', 'luxury', 'ivory', 'colors']"
Arctic Chill - 3-Piece Stainless Steel Muddling Set - Grooved Nylon Head Muddler - Mixing Spoon with Garnish Fork Tip - Double Cocktail Jigger,"['', 'Make sure every cocktail is bursting with flavor with the Arctic Chill Stainless Steel Jigger, Muddler, and Mixing Spoon/Garnish Fork Set!', 'THE ESSENTIAL BARTENDING SET']",Arctic Chill,B00DDTGV12,"['https://images-na.ssl-images-amazon.com/images/I/31g2HHl7ojL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bAIMBmwZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Wb7%2BBKMML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NIkx%2BWe9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51pWUEImP3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/514wBLIv8%2BL._SS40_.jpg']",4.909090909090909,11.0,"['sure', 'spoon', 'cocktail', 'nylon', 'tip', 'fork', 'garnish', 'bartending', 'essential', 'double', 'jigger', 'arctic', 'steel', 'head', 'muddler', 'flavor', 'chill', 'set', 'stainless']"
"Rachael Ray Tools & Gadgets Stainless Steel Bench Scrape, Orange","[""Here's the real inside scoop: the Rachael Ray tools & gadgets stainless steel Bench scrape is one handy and multi-purpose kitchen tool. Constructed from durable, easy-to-clean stainless steel, this convenient gadget makes to easy and even fun pick up and transfer chopped veggies and more from the cutting board directly to the pan or pot. A colorful grippy handle is ribbed so the tool remains a breeze to grasp during use, and it's suitable for both hands. The edge of the scraper is thick enough for safety and thin enough that it can even help to scrape breadcrumbs and diced shallots. And it's perfect for helping to scrape and clean stems, tips and other residual foods from the work surface to the compost bin or trash receptacle. Cleaning the Bench scrape itself is a breeze because it goes right into the dishwasher, and it makes the ideal partner with one of Rach's handy garbage bowls for one solid and dynamic kitchen duo. Grab hold of a kitchen solution to make prepping and cleaning as fun as eating, with the sturdy, easy-cleaning Rachael Ray tools & gadgets stainless steel Bench scrape.""]",Rachael Ray,B001Q6I9TQ,"['https://images-na.ssl-images-amazon.com/images/I/21-x2FxGeML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41H0t2SOSZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XgtFY6IkL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/310GiYfWosL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31%2BSg%2Bec5YL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41T-CsxUEIL._SS36_.jpg']",4.909090909090909,22.0,"['perfect', 'sturdy', 'easy', 'colorful', 'solution', 'fun', 'real', 'surface', 'ideal', 'rachael', 'scraper', 'handy', 'breadcrumbs', 'hands', 'inside', 'partner', 'compost', 'purpose', 'dynamic', 'thin', 'gadget', 'residual', 'receptacle', 'prepping', 'shallots', 'kitchen', 'grippy', 'scoop', 'work', 'bowls', 'use', 'edge', 'trash', 'cutting', 'scrape', 'foods', 'board', 'pot', 'orange', 'thick', 'multi', 'solid', 'ribbed', 'suitable', 'convenient', 'tips', 'garbage', 'steel', 'safety', 'bench', 'stems', 'hold', 'bin', 'rach', 'breeze', 'dishwasher', 'tools', 'clean', 'handle', 'gadgets', 'pan', 'duo', 'ray', 'tool', 'durable', 'stainless', 'veggies']"
Meal Prep Containers 1 Compartment - Plastic Food Containers for Meal Prepping - Lunch Containers Food Prep Containers - Reusable Food Storage Containers with lids [15 pack],"['MEAL PREP SOCIETY is a company run by meal preppers, for meal preppers. We are dedicated to supporting the growing meal prep community and empowering you to REACH YOUR GOALS.', 'Our MEALPREP containers are perfect for your daily or weekly prepping:', '', '* Microwavable', '* Stackable', '* Freezer safe', '* High-quality plastic (BPA free)', '* Fits in the fridge and your gym bag', '* Reusable', 'Meal prep is a lifestyle that can change your life:', '* Save money', '* Control portions', '* Know exactly how much you eat', '* Track your macros', '* Lose weight', '* Add Muscle', '* Make gains in the gym', '* Become healthier and happier', 'If you are new to meal prep or you are a meal prep pro, you have come to the right place.']",MealPrep,B00TBMW6LO,"['https://images-na.ssl-images-amazon.com/images/I/61yjL4yD7-L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Xq4VrH3mL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61dP8dQSW8L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51vHkgR-Q5L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61xzJ4rs6HL._SS40_.jpg']",4.909090909090909,11.0,"['perfect', 'stackable', 'society', 'quality', 'muscle', 'weight', 'plastic', 'safe', 'bag', 'happier', 'new', 'compartment', 'high', 'pack', 'free', 'right', 'prepping', 'portions', 'goals', 'freezer', 'gains', 'lids', 'company', 'fits', 'healthier', 'pro', 'fridge', 'control', 'life', 'prep', 'storage', 'food', 'reusable', 'money', 'meal', 'preppers', 'weekly', 'place', 'daily', 'lunch', 'mealprep', 'gym', 'community', 'microwavable', 'dedicated', 'containers', 'macros', 'lifestyle', 'bpa']"
"LORRAINE HOME FASHIONS Whitfield 52-inch by 18-inch Scalloped Valance, Navy",['Deluxe heavy weight tone on tone jacquard tailored panel is woven in an all-over leaf motif using dull and shiny yarns for depth and interest and then further accented with a printed all-over scrolling floral motif. the matching scalloped valance is finished with a self fabric corded edge.'],Lorraine Home Fashions,B00Q53KW04,"['https://images-na.ssl-images-amazon.com/images/I/61kU7MDyQBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51CWY5F57wL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61va4eqegcL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51bsBy%2BqLSL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51YjfBZwzqL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/519u8oI3LcL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2B0W7yiBoL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Xn7I2qKmL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hNSd5SG9L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51cNsKiccjL._SS36_.jpg']",4.909090909090909,11.0,"['heavy', 'weight', 'jacquard', 'deluxe', 'navy', 'matching', 'motif', 'leaf', 'fashions', 'shiny', 'edge', 'self', 'yarns', 'home', 'panel', 'depth', 'floral', 'interest', 'whitfield', 'dull', 'fabric', 'lorraine', 'tone', 'valance']"
"EatSmart EES1011 Precision Elite Digital Kitchen Scale - 15 lb. Capacity, UltraBright Display and Stainless Steel Platform","['The EatSmart Precision Elite Digital Kitchen Scale is the chef-preferred food scale for everyday use. From weighing food to monitoring caloric intake, the Precision Elite provides exactly what its name states - reliably precise measurements every time. In fact, this cooking scale was designed in conjunction with professional chefs and bakers to represent the elite in kitchen scales on the market today. EatSmart precision sensors are accurate to the nearest 0.5 oz/1 gram, which is ideal for baking. The TARE feature subtracts the weight of a container and allows chefs to weigh multiple items in a row with ease, while the oversized, durable stainless steel platform is ample enough to accommodate large mixing bowls and plates. The Precision Elite provides accurate food weight readings up to 15 lbs./7 kg. in four measurement units - ounces, pounds, grams, and kilograms. The display also features a crystal-white backlight for easy reading in any lighting condition. Manufactured to the highest quality specifications, the Precision Elite provides chefs with the information they need to create consistent, delicious recipes and keep track of their health. In addition to 4 AAA batteries, a free Calorie Factors Booklet is also included to help you master calorie counting and portion control with your scale.']",EatSmart,B009EUPMFK,"['https://images-na.ssl-images-amazon.com/images/I/41GfJKDjJsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Tk6P4cKcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51W6im2WYVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41pUus-ebAL._SS40_.jpg']",4.9,10.0,"['bakers', 'weight', 'elite', 'tare', 'container', 'ample', 'factors', 'kitchen', 'units', 'kilograms', 'ease', 'large', 'lighting', 'scales', 'caloric', 'booklet', 'white', 'health', 'measurements', 'intake', 'feature', 'precise', 'aaa', 'backlight', 'kg', 'use', 'multiple', 'ultrabright', 'oversized', 'control', 'condition', 'plates', 'steel', 'highest', 'lb', 'measurement', 'states', 'capacity', 'stainless', 'track', 'gram', 'grams', 'easy', 'eatsmart', 'counting', 'display', 'portion', 'delicious', 'market', 'time', 'ees1011', 'lbs./7', 'readings', 'platform', 'accurate', 'information', 'items', 'reading', 'food', 'row', 'digital', 'recipes', 'scale', 'fact', 'batteries', 'ounces', 'chef', 'ideal', 'cooking', 'quality', 'baking', 'free', 'sensors', 'professional', 'precision', 'bowls', 'chefs', 'nearest', 'everyday', 'crystal', 'conjunction', 'specifications', 'addition', 'today', 'pounds', 'consistent', 'durable', 'calorie']"
Whitmor 2 Tier Stackable Closet Shelves  - Chrome,"['Whitmor\'s Stackable Closet Shelves, help to organize closet areas. These shelves are made of durable chromed steel and offer a simple no-tool assembly. Each unit features two shelves for storing shoes, sweaters, accessories and books, making use of empty space against the wall. These shelves are 12"" deep and two or more units can be easily stacked together. This product is very sturdy, heavy weight and easy to clean under, while the chrome provides a classy, finished look. The Whitmor Stackable Closet shelves are practical and function well, assisting you in maximizing your closet space. You are sure to be pleased with this versatile product which will be ideal for arranging your items in an orderly fashion to make them visible and accessible.Whitmor is a 4th generation family-owned and operated business. Since 1946, Whitmor has been dedicated to bringing organization home by creating products that simplify everyday life. Ensuring that those products are built with integrity, value, and innovation is our commitment to you. And our promise is that we will always be here for you should you ever need us as we stand behind our product 100%. Whitmor customer service is available in English and Spanish Monday through Friday from 8am - 4:30pm CST. Call us and we will gladly assist you in your language. You may contact Whitmor toll-free at 1-888-944-8667 or via email at customer_service@whitmor.com.', 'By']",Whitmor,B0017L6CB2,"['https://images-na.ssl-images-amazon.com/images/I/41UYHNNt5KL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41az%2BIS9DzL._SS40_.jpg']",4.9,10.0,"['sure', 'sturdy', 'easy', 'email', 'stackable', 'customer_service@whitmor.com', 'generation', 'shoes', 'heavy', 'available', 'weight', 'versatile', 'classy', 'family', 'service', 'pleased', 'products', 'chrome', 'books', 'whitmor', 'commitment', 'cst', 'free', 'language', 'integrity', 'promise', 'innovation', 'units', 'orderly', 'assembly', 'use', 'wall', 'value', 'business', 'friday', 'shelves', 'fashion', 'organization', 'monday', 'space', 'areas', 'items', 'everyday', 'deep', 'life', 'sweaters', 'look', '4th', 'steel', 'chromed', 'toll', 'product', 'practical', 'tier', 'accessible.whitmor', 'visible', 'english', 'unit', 'simple', 'closet', 'accessories', 'customer', 'tool', 'durable', 'ideal', 'spanish']"
CRESNEL Non-Slip Velvet Clothes Hanger - Set of 50 - Heavy Duty - Beige,"['Cresnel (TM) clothes hanger is made of durable material to provide long lasting use. The non-slip velvet surface coupled with notched shoulder will help keep clothes in position easily. Extra built-in holder allows hanging of tie, scarf or any small garment item. With this smart Cresnel hanger you can now pre-select a set of coat, pant and tie all in one single hanger. High quality assurance with 30 days money back satisfaction guarantee.']",CRESNEL,B01DLKO9TI,"['https://images-na.ssl-images-amazon.com/images/I/41Ypu99CQuL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51gC-Ytp7bL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SMZ266k6L._SS36_.jpg']",4.9,10.0,"['small', 'guarantee', 'notched', 'tie', 'garment', 'coat', 'smart', 'surface', 'heavy', 'cresnel', 'lasting', 'slip', 'beige', 'quality', 'position', 'satisfaction', 'holder', 'days', 'high', 'item', 'non', 'long', 'use', 'tm', 'pant', 'duty', 'single', 'scarf', 'velvet', 'clothes', 'money', 'assurance', 'shoulder', 'set', 'material', 'durable', 'hanger']"
"Elf Stor 83-DT5011 1012 Christmas Bag-Extra Large, for a 9 Foot Artificial Tree in Red-Easy Holiday Décor Storage","['Clean up after the holidays are a snap with the Premium Red Christmas Tree Storage Bag from the Elf Story. A must have after the holiday season, an Elf Story Christmas tree bag will store your tree away neatly, effortlessly, and make for quick set-up next year. It is as easy as placing your artificial Christmas tree in the bag, zip it up and safely store it away until next year. Because our bag is a full 52 inches long, 30 inches wide, and 30 inches deep, you will have no problem storing un-assembled artificial trees and accessories up to 9 feet tall. The Premium Red Christmas Tree Bag has sturdy vinyl carry handles for easy transport. No assembly required, just unpack, unfold, and insert your tree. SATISFACTION GUARANTEED: Elf Stories committed to providing the consumer with the absolute best price and value on our entire line of products, which we ensure by applying a rigorous quality control process. NOTE: This is an exclusive product of Elf Storand ONLY Christmas Tree Storage Bags by Elf Story are GUARANTEED to be genuine. IMPORTANT: Avoid buying counterfeit products and transacting with unauthorized sellers. Look for our logo on the packaging for every one of our products. Specifications: EXTRA LARGE - Large enough to hold a 9 foot disassembled Artificial Christmas Tree. DIMENSIONS- 52 x 30 x 30 inch (LxWxH) - Soft Sided Duffel Storage Bag. PORTABLE - Durable nylon handles for easy carrying after the holidays. DURABLE - Strong durable tear-proof poly material with a heavy duty zipper. EASY TO USE- Clean up is a snap, just insert your 9 ft. artificial tree and store for years to come!']",Elf Stor,B009S94334,"['https://images-na.ssl-images-amazon.com/images/I/41dr5zz3ioL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51CPQNooH-L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51aF7Xwu7tL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5147ct2vabL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/515ncGBeNLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nxl9bl5xL._SS40_.jpg']",4.888888888888889,9.0,"['feet', 'counterfeit', 'tear', 'best', 'tree', 'consumer', 'value', 'problem', 'line', 'large', 'genuine', 'strong', 'extra', 'process', 'quick', 'holidays', 'vinyl', 'stor', 'sturdy', 'entire', 'satisfaction', 'years', 'absolute', 'nylon', 'season', 'ft', 'stories', 'décor', 'storand', 'christmas', 'foot', 'assembly', 'holiday', 'duty', 'inches', 'rigorous', 'control', 'handles', 'red', 'product', 'transport', 'accessories', 'carrying', 'easy', 'un', 'heavy', 'trees', 'portable', 'products', 'important', 'unauthorized', 'price', 'premium', 'bags', 'story', 'poly', 'deep', 'storage', 'sided', 'snap', 'year', 'soft', 'duffel', 'sellers', 'zipper', 'quality', 'dimensions-', 'bag', 'artificial', 'elf', 'wide', 'logo', 'proof', 'long', 'lxwxh', 'exclusive', 'packaging', 'tall', 'inch', 'specifications', 'set', 'clean', 'material', 'durable']"
AmazonBasics Garment Rack with Top and Bottom Shelves - Chrome,"['Chrome garment rack with 2 locking wheels Easy assembly (less than 15 minutes), no tools required Garment rack dimensions: 35x17.3x70.5 inches (LxWxH) Ships in Certified Frustration-Free Packaging']",AmazonBasics,B00H7P1FUU,"['https://images-na.ssl-images-amazon.com/images/I/41ELxGB%2BtKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2B9OlnOA1L._SS40_.jpg']",4.888888888888889,9.0,"['wheels', 'assembly', 'easy', 'lxwxh', 'amazonbasics', 'ships', 'garment', 'shelves', 'minutes', 'frustration', 'free', 'packaging', 'tools', 'dimensions', 'inches', 'rack', 'chrome']"
AmazonBasics Mesh Wastebasket,['An Amazon Brand.'],AmazonBasics,B01AH488VQ,"['https://images-na.ssl-images-amazon.com/images/I/41aN3sRMqAL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61IaxuyJu1L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dRQU0jLZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/615D99iTAjL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/311DtinHqSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51i-yT0ErVL._SS40_.jpg']",4.888888888888889,9.0,"['amazonbasics', 'amazon', 'wastebasket', 'mesh', 'brand']"
Snuggle-Pedic Zipper Removable Pillow Cover Kool-Flow Luxurious Bamboo Material - All USA Made (Queen Size),"['THE MOST LUXURIOUS AND BREATHABLE PILLOW COVER!', '', ""Our soft and Luxurious Kool-Flow Micro-Vented Bamboo Cover offers an unprecedented breathability that allows air to circulate through the pillow and keep you cooler all night long! The pillow case fits a Snuggle-pedic Queen Pillow and is fully zipper removable, so you won't have to wash your whole pillow as often. It is a perfect compliment to our Snuggle-Pedic Queen size pillow, one of the best selling pillows on Amazon!""]",Snuggle-Pedic,B019BRGC1S,"['https://images-na.ssl-images-amazon.com/images/I/41dhZWQL86L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NwKubEwmL._SS40_.jpg']",4.875,8.0,"['queen', 'case', 'cover', 'perfect', 'zipper', 'kool', 'bamboo', 'luxurious', 'air', 'pedic', 'amazon', 'best', 'pillow', 'removable', 'selling', 'unprecedented', 'snuggle', 'usa', 'breathability', 'compliment', 'size', 'pillows', 'flow', 'soft', 'material', 'night', 'breathable']"
"WPM  60 x 63-Inches Sheer Window Elegance Curtains/drape/panels/treatment, Beige","['Give your home decor style, elegance and sophistication when you decorate with sheer window panels. Each vivid colored curtains have a warming effect on your home window treatment while provides privacy at the same time. Simple sheer yet add styling to your window.']",WPM,B00KTNPZIU,"['https://images-na.ssl-images-amazon.com/images/I/51TKImWroeL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31m-IzSZJrL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51wk0xG9RiL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/413qQ3KwYQL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51GEFBl-WhL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51nnSUgUBqL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51lq%2BK4pIBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Bzgf2Y9CL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51OMqmhVO5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NWGJYU7EL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51R6J--AAFL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PxK%2BQJU5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ICfhBjBrL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/512b6jDTnzL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ptVelwtRL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51wEBLuXE3L._SS36_.jpg']",4.875,8.0,"['privacy', 'window', 'vivid', 'drape', 'beige', 'curtains', 'colored', 'treatment', 'warming', 'sophistication', 'time', 'home', 'styling', 'decor', 'elegance', 'effect', 'panels', 'simple', 'style', 'sheer']"
InterDesign Axis Towel Holder for Bathroom Vanities - Pearl Champagne,"[""InterDesign's hand towel holder is an absolute must in every bathroom and its a beautiful way to display your guest towels. It's perfectly proportioned base insures there won't be any tipping while you dry your hands. Slim, decorative and practical. The perfect accessory for your bathroom countertop. Display two fingertip towels beautifully. Impress your guests and add a touch of flair to your bathroom!""]",InterDesign,B00IF5T8UK,"['https://images-na.ssl-images-amazon.com/images/I/51XT2%2BKfkXL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416x00QK3OL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZehcsZQNL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415V7bFCONL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ZHPH-kjML._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31DXcQBNu0L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4172oxlRt8L._SS36_.jpg']",4.875,8.0,"['hand', 'perfect', 'flair', 'proportioned', 'fingertip', 'absolute', 'holder', 'hands', 'guests', 'guest', 'countertop', 'accessory', 'touch', 'way', 'vanities', 'base', 'beautiful', 'pearl', 'interdesign', 'slim', 'towels', 'practical', 'towel', 'champagne', 'axis', 'tipping', 'bathroom', 'decorative']"
Wilton Elegant Swirls Wedding Invitation Kit,"['Easy as 1, 2, 3with step-by-step instructions to make your invitations look custom-printed! Includes: 50 invitations and mailing envelopes, 50 reply cards and envelopes, 3 test sheets.']",Simplicity,B0013EXP90,"['https://images-na.ssl-images-amazon.com/images/I/41GZOfMgpBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41hm-ssg3mL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41T0UIAJdxL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41prOPAGFjL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZTjzTXkyL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Zs8HdCBbL._SS36_.jpg']",4.875,8.0,"['wedding', 'easy', 'mailing', 'swirls', 'kit', 'wilton', 'invitation', 'reply', 'elegant', 'cards', 'sheets', 'instructions', 'test', 'envelopes', 'invitations', 'step']"
