title,image,brand,asin,description,rating,nReviews,keywords
Dr. Bronner's Organic Castile Bar Soap - Almond - 5 oz.,['https://images-na.ssl-images-amazon.com/images/I/51MHvcmwZwL._SS40_.jpg'],Dr. Bronner's,B005VGT2NY,"['ALMOND. Warm, comforting and slightly sweet  like marzipan or amaretto! Our Almond Pure-Castile Bar Soap is made with certified fair trade ingredients and organic hemp oil for a soft, smooth lather that wont dry your skin.  Dr. Bronners is synonymous with Old World quality and time-honored simplicity. Our soaps, renowned for their quality, versatility and eco-friendliness. Dr. Bronners Pure-Castile Bar soap is completely biodegradable, vegan, and certified USDA Organic. With a commitment to the environment, our wrappers are made of 100% post consumer recycled materials. Our bar soaps are hyper concentrate, which makes them environmentally and economically responsible. Dr. Bronners Pure-Castile Bar Soaps are gentle enough for your skin, but powerful enough for household cleaning.']",4.5272727272727264,440.0,"['vegan', 'dr', 'versatility', 'soaps', 'materials', 'synonymous', 'hyper', 'sweet', 'gentle', 'environment', 'comforting', 'old', 'castile', 'consumer', 'concentrate', 'almond', 'eco', 'cleaning', 'certified', 'organic', 'ingredients', 'lather', 'world', 'time', 'amaretto', 'trade', 'skin', 'responsible', 'friendliness', 'smooth', 'oil', 'bronners', 'pure', 'warm', 'marzipan', 'simplicity', 'commitment', 'fair', 'household', 'soft', 'soap', 'biodegradable', 'usda', 'bronner', 'wrappers', 'bar', 'oz', 'powerful', 'hemp', 'post', 'quality']"
"Aqua Velva After Shave, Classic Ice Blue, 7 Ounce","['https://images-na.ssl-images-amazon.com/images/I/51pwS4smf%2BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51vUfJf4m%2BL._SS40_.jpg']",Aqua Velva,B0000530HU,"['INDICATIONS: Aqua Velva Cooling After Shave Experience the cool, fresh feeling of Ice Blue, the classic American fragrance. INGREDIENTS: SD Alcohol 40, Water, Glycerin, Fragrance, Menthol, Benzophenone-1, FD&C Blue 1, Ext D&C Violet 2.']",4.519402985074627,335.0,"['ext', 'feeling', 'water', 'velva', 'blue', 'experience', 'glycerin', 'menthol', 'fd&c', 'fresh', 'aqua', 'ingredients', 'shave', 'cool', 'violet', 'indications', 'alcohol', 'ounce', 'ice', 'benzophenone-1', 'd&c', 'american', 'fragrance', 'classic']"
"Aqua Velva After Shave, Classic Ice Blue, 7 Ounce","['https://images-na.ssl-images-amazon.com/images/I/51pwS4smf%2BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51vUfJf4m%2BL._SS40_.jpg']",Aqua Velva,B0000530HU,"['INDICATIONS: Aqua Velva Cooling After Shave Experience the cool, fresh feeling of Ice Blue, the classic American fragrance. INGREDIENTS: SD Alcohol 40, Water, Glycerin, Fragrance, Menthol, Benzophenone-1, FD&C Blue 1, Ext D&C Violet 2.']",4.519402985074627,335.0,"['ext', 'feeling', 'water', 'velva', 'blue', 'experience', 'glycerin', 'menthol', 'fd&c', 'fresh', 'aqua', 'ingredients', 'shave', 'cool', 'violet', 'indications', 'alcohol', 'ounce', 'ice', 'benzophenone-1', 'd&c', 'american', 'fragrance', 'classic']"
"Pre de Provence Artisanal French Soap Bar Enriched with Shea Butter, Quad-Milled For A Smooth & Rich Lather (150 grams) - Raspberry","['https://images-na.ssl-images-amazon.com/images/I/31dWXC0jL2L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Nkg-cg8fL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51vY64d1g0L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51FFEWqouNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51pv0BpnI5L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21KYrpbSPSL._SS40_.jpg']",Pre de Provence,B00W259T7G,"['For centuries, the luxury of French-milled soaps has remained the gold standard of excellence. Each time you begin to lather a French made soap, you enter a time and place where quality and craftsmanship have stood still. Traditional French soap is triple-milled to produce a completely uniform and smooth soap, without impurities, thus lasting longer. Every bar of Pre de Provence soap is not only carefully made today by the dedicated soapmakers in Provence following their proud traditions, but quad-milled to be smoother and have a richer lather to create our luxurious feel. Using all pure, natural ingredients enriched with shea butter, you can feel the difference of our unique quad-milling process. Aromatic fragrances transport you to a moment of calmness, vitality, dreamin or well-being. This 150 Gram bar is a great value, the fragrance maintains until the soap is all used up. The soap creates a rich, creamy lather and rinses clean, leaving skin soft and hydrated.']",4.516728624535316,2959.0,"['traditional', 'grams', 'soaps', 'natural', 'french', 'milling', 'fragrances', 'dreamin', 'moment', 'value', 'place', 'rich', 'impurities', 'richer', 'uniform', 'traditions', 'great', 'ingredients', 'dedicated', 'lather', 'quad', 'difference', 'craftsmanship', 'time', 'unique', 'smoother', 'skin', 'luxurious', 'excellence', 'butter', 'gold', 'smooth', 'soapmakers', 'aromatic', 'calmness', 'pure', 'milled', 'proud', 'feel', 'centuries', 'shea', 'creamy', 'today', 'raspberry', 'soft', 'hydrated', 'soap', 'de', 'clean', 'vitality', 'fragrance', 'pre', 'artisanal', 'bar', 'process', 'standard', 'luxury', 'gram', 'provence', 'quality']"
Mineral Springs Luxuries Exfoliating Loofah Back And Body Scrubber For Shower For Men And Women,"['https://images-na.ssl-images-amazon.com/images/I/51cKS9ommCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51iUjvSewNL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51raxpJnUCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bUikc9XPL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ir92GrDIL._SS40_.jpg']",Mineral Springs Luxuries,B00YI0XFUU,"[""Amazing soft and smooth skin is what you'll have after using the Mineral Springs Luxuries exfoliating back and body scrubber. The 30 inch long scrubber is long enough to ensure you can reach all those hard to reach places. It's one of the longest scrubbers you can purchase, which makes it perfect for men and women of all sizes. We want to make sure you can exfoliate and clean exactly what you want to clean, so we made the scrubber an extra thick 4 inches wide. Some of the cheap thinner ones will just roll up on themselves, twist, or fold in half. Why waste your hard earned money on something so inferior? Customers told us they wanted a scrubber just tough enough on one side, but soft and gentle on the other. We delivered with this scrubber one side of the scrubber feels like a loofah, and will exfoliate your skin nicely. Next, turn the scrubber over and polish your skin with the soft, gentle cotton side. Your back and skin will thank you for it the straps are made out of strong, long lasting rope handles. They have just enough give in it to ensure you can move the scrubber in any direction you need it, but is strong enough to handle all the scrubbing you can give it the Mineral Springs Luxuries loofah scrubber is great for personal use, or great to give as a gift pair the scrubber up with your favorite body soap, and you have the perfect spa gift to give to your friends, co-workers and loved ones.""]",4.5,334.0,"['scrubber', 'mineral', 'gift', 'use', 'favorite', 'scrubbers', 'gentle', 'hard', 'handles', 'friends', 'sizes', 'co', 'great', 'straps', 'workers', 'inch', 'direction', 'twist', 'luxuries', 'tough', 'body', 'skin', 'wide', 'thick', 'ones', 'money', 'men', 'inferior', 'smooth', 'inches', 'personal', 'spa', 'places', 'half', 'customers', 'soft', 'cotton', 'soap', 'scrubbing', 'sure', 'springs', 'thinner', 'long', 'strong', 'cheap', 'pair', 'rope', 'shower', 'loofah', 'perfect', 'longest', 'extra', 'women']"
"Genesea Hydrating Mineral Night Cream with 3% Retinol & Collagen - Helps Improve the Appearance of Fine Lines, Wrinkles & Dry Texture - Premium anti aging skin care facial moisturizer, Paraben Free","['https://images-na.ssl-images-amazon.com/images/I/51AXA1XGWCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jIFmprs3L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iC31-WKXL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61gu7g%2BwjdL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nwCT1YTCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5183WucF4eL._SS40_.jpg']",Genesea,B00RFE2W5A,"['', 'What are the Unique Advantages of Genesea Dead Sea Products?', 'Helps Restore a More Youthful Appearance to Your Skin', 'Reasons to Buy:', 'More Reasons to Buy:', 'For all of our Genesea products, we provide a 30-day money-back guarantee, no questions asked.']",4.498559077809798,347.0,"['genesea', 'mineral', 'facial', 'questions', 'appearance', 'collagen', 'dead', 'sea', 'products', 'unique', 'skin', 'cream', 'money', 'advantages', 'free', 'fine', 'moisturizer', 'texture', 'paraben', 'night', 'youthful', 'reasons', 'care', 'premium', 'wrinkles', 'anti', 'dry', 'retinol', 'lines', 'guarantee']"
Gillette Fusion Proglide Razor with Cartridge,"['https://images-na.ssl-images-amazon.com/images/I/517wSV%2B52QL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NhNNnHZgL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EfMzXPs0L._SS40_.jpg']",Gillette,B003KWO3UI,"['View larger', 'The Gillette Fusion ProGlide mens razor has reengineered Low Cutting Force Razor Blades that feature thinner, finer edges (first four blades vs. Fusion) with advanced low-resistance coating to cut effortlessly through hair with less tug and pull (vs. Fusion). A Blade Stabilizer maintains optimal razor blade spacing for comfort, allowing the blades to adjust to the contours of a mans face. Its streamlined Comfort Guard channels excess shave prep to produce optimal blade contact, stretching the skin for a close, comfortable shave. Its Enhanced Lubrastrip (vs. Fusion) is infused with mineral oil and lubricating polymers to allow the razor to move smoothly over skin, even on repeat strokes.', 'Low Cutting Force BladesFeatures reengineered blades with thinner, finer edges and an advanced low-resistance coating that cut effortlessly through hair.', 'Blade StabilizerMaintains optimal blade spacing for comfort, while allowing the blades to adjust to the contours of your face.', 'Improved Precision TrimmerIncludes an enhanced blade, a comb guard to better align long hairs, and rinse-through slots (vs. Fusion).', 'Enhanced LubrastripInfused with mineral oil and lubricating polymers that allow the razor to move smoothly over skin, even on repeat strokes.', 'Streamlined Comfort GuardChannels excess shave prep to help maintain optimal blade contact, stretching the skin for a close, comfortable shave.', 'Redesigned HandleBigger, more ergonomic grips for better control (vs. Fusion).', 'How was the Precision Trimmer improved over the Fusion?The blade was enhanced, and anti-clogging rinse slots were added.', 'What is the Streamlined Comfort Guard with channels and what are the benefits?Gillette Fusion ProGlide features a Streamlined Comfort Guard. The soft, flexible material surrounds the Microfins, creating an outer edge that wraps around the sides of the razor blades and channels that clear away excess shave prep for optimal blade contact.', 'Have there been any enhancements to the lubrication strip vs. Gillette Fusion?Yes. It contains more lubricants and a touch of mineral oil.', 'Will the Gillette Fusion ProGlide razor blades fit any other razors on the market?The Gillette Fusion ProGlide razor blade head fits on any Gillette Fusion, Fusion Power, or Fusion ProGlide Power handle.']",4.4905660377358485,212.0,"['edge', 'mineral', 'benefits?gillette', 'gillette', 'edges', 'cartridge', 'bladesfeatures', 'streamlined', 'shave', 'mens', 'skin', 'sides', 'oil', 'trimmer', 'prep', 'coating', 'channels', 'fusion?yes', 'razor', 'lubrastrip', 'guardchannels', 'long', 'razors', 'handlebigger', 'blades', 'close', 'advanced', 'strip', 'force', 'flexible', 'head', 'handle', 'polymers', 'fusion?the', 'enhanced', 'guard', 'control', 'lubrication', 'spacing', 'soft', 'finer', 'larger', 'view', 'anti', 'outer', 'mans', 'contact', 'comb', 'repeat', 'lubricants', 'low', 'stabilizermaintains', 'clogging', 'tug', 'ergonomic', 'excess', 'contours', 'grips', 'hair', 'optimal', 'stabilizer', 'face', 'blade', 'power', 'material', 'comfortable', 'microfins', 'fusion', 'improved', 'precision', 'comfort', 'resistance', 'strokes', 'proglide', 'touch', 'rinse', 'slots', 'market?the', 'enhancements', 'better', 'thinner', 'hairs', 'trimmerincludes']"
"InterDesign Twigz Free Standing Toilet Paper Holder – Dispenser and Spare Roll Storage for Bathroom, Silver","['https://images-na.ssl-images-amazon.com/images/I/41yt0xaIaPL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/316PbbgM4ML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31lCoHJSKwL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31TlgimmjXL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31cWKroM1XL._SS36_.jpg']",InterDesign,B0051S94NA,"['Bring a natural element into your bathroom or powder room with this modern, decorative free standing toilet paper holder With a tall, compact shape, the storage tower can hold up to 3 toilet paper rolls with ease, while the top dispenser holds a single roll at just the right height Perfect for tucking in between the toilet and bathroom vanity, the open access holder and tower allow toilet paper to be removed and replaced quickly and easily for hassle-free roll changes Small metal feet raise the stand alone toilet roll holder slightly, keep your extra paper supply clean, dry and off the bathroom floor, while adding ornate detailing The toilet roll holders strong construction and intricate design make it an attractive and functional storage choice InterDesigns creative products enhance your dcor, turning simple home solutions into must-have accessories that shine Designed in the USA, we are proud to produce a wide selection of high quality home, bath and storage solutions that excite, inspire and charm Stylish, functional and affordable, our products have been enriching customers homes for over 40 years InterDesign: innovative products, exceptional value']",4.489473684210528,380.0,"['bathroom', 'creative', 'access', 'single', 'natural', 'vanity', 'feet', 'holders', 'value', 'innovative', 'usa', 'homes', 'ornate', 'tall', 'functional', 'paper', 'roll', 'solutions', 'accessories', 'shape', 'products', 'room', 'twigz', 'affordable', 'wide', 'right', 'small', 'intricate', 'home', 'toilet', 'years', 'dcor', 'free', 'silver', 'modern', 'proud', 'high', 'interdesign', 'stylish', 'metal', 'dispenser', 'spare', 'customers', 'standing', 'choice', 'stand', 'design', 'exceptional', 'powder', 'selection', 'construction', 'clean', 'bath', 'storage', 'decorative', 'strong', 'open', 'floor', 'element', 'tower', 'ease', 'dry', 'holder', 'compact', 'hassle', 'supply', 'height', 'simple', 'perfect', 'rolls', 'attractive', 'extra', 'quality']"
Booty Magic | Butt Enhancement Cream - 2 Month Supply,"['https://images-na.ssl-images-amazon.com/images/I/51BQMIbGphL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61pH7h8zgcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41F12OJXvnL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41t3stWOBaL._SS40_.jpg']",Booty Magic,B0195R1FT8,"['Increase your butt the fast, natural way! This bottle contains a two month supply of Booty Magic Butt Enhancement Cream. Notice results between 1-2 months, with maximum, permanent results after 6 months of use. Say no to risky surgeries, or butt pads that don\'t fit. Say yes to Booty Magic and click the ""Add to Cart"" button today. All orders are backed by a 60-Day, No Questions Asked, 100% Money Back Guarantee!']",4.487637362637362,728.0,"['button', 'use', 'questions', 'natural', 'maximum', 'notice', 'months', 'fast', 'way', 'surgeries', 'money', 'magic', 'permanent', 'results', 'today', 'butt', 'enhancement', 'orders', 'risky', 'add', 'pads', 'booty', 'supply', 'bottle', 'cream', 'month', 'guarantee']"
RazoRock Alum Stick - 60 grams - After Shave Stick – Natural Healing and Toning,"['https://images-na.ssl-images-amazon.com/images/I/41JlNZCYXTL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ADfyPlRLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/316v5ANaVDL._SS40_.jpg']",RazoRock,B00C6CCD8C,"['This 2.15 ounces / 60 grams RazoRock is a natural mineral salt block that serves as an after-shave healing and antiseptic stick, used post-shave to calm and heal the skin. RazoRock soothes razor burn, relieves irritation and can also help stop the bleeding from a cut or nick. To use your RazoRock on cuts or nicks, wet the alum block and hold it on the cut for 30-40 seconds. Since RazoRock is bactericidal, it can also be used as a deodorant. Simply apply to the under arms after bathing or showering for 24-hour odor protection. Due to its odor-repelling properties, RazoRock can also remove odors like fish or garlic from hands. It can even help with foot odor too. RazoRock can also be used as a facial toner if you have oily skin or are prone to acne. To use as a toner, wet the RazoRock and rub it gently on to skin before bed each night. RazoRock is made from Potassium Alum mineral salts, which have been used safely in products for thousands of years, so you can feel comfortable about its safety and efficacy. RazoRock Alum block is non-staining and contains no alcohol or parabens. After using RazoRock, your skin will feel soft and soothed, with no greasy residue.']",4.4860335195530725,358.0,"['safety', 'grams', 'mineral', 'alum', 'facial', 'natural', 'cuts', 'seconds', 'odors', 'deodorant', 'stick', 'arms', 'ounces', '24-hour', 'potassium', 'greasy', 'shave', 'antiseptic', 'salt', 'properties', 'products', 'residue', 'acne', 'cut', 'foot', 'block', 'skin', 'protection', 'toner', 'years', 'non', 'staining', 'irritation', 'alcohol', 'burn', 'razor', 'night', 'soft', 'salts', 'nick', 'bed', 'thousands', 'bleeding', 'fish', 'nicks', 'parabens', 'healing', 'garlic', 'hands', 'comfortable', 'efficacy', 'oily', 'prone', 'odor', 'razorock', 'bactericidal', 'post']"
"Style Edit Root Concealer 2 oz, Medium Brown",['https://images-na.ssl-images-amazon.com/images/I/516xixchNfL._SS40_.jpg'],Style Edit,B00BMVV3MK,['STYLE EDIT by Style Edit CONCEAL YOUR GRAYS-MEDIUM/LIGHT BROWN 2 OZ'],4.48361581920904,1770.0,"['style', 'grays', 'concealer', 'root', 'oz', 'brown', 'light', 'edit', 'medium']"
"REACH Dentotape Waxed Tape, Unflavored 100 Yards",['https://images-na.ssl-images-amazon.com/images/I/21XZW5rhLqL._SS40_.jpg'],Reach,B000GGFZLC,['We designed floss products to address your oral care needs and provide the clean mouth feeling you love.'],4.481132075471698,212.0,"['clean', 'care', 'tape', 'floss', 'mouth', 'oral', 'unflavored', 'products', 'needs', 'dentotape', 'yards']"
TRISWIM Chlorine Removal Swimmers Lotion Moisturizing Repairing Skin,['https://images-na.ssl-images-amazon.com/images/I/41fB1OFqRNL._SS40_.jpg'],Triswim,B0017I8Z6K,"['', 'SBR Sports Inc, manufacturer of TRISWIM CHLORINE/ SALT WATER REMOVING HAIR & SKIN CARE, TRISLIDE & SKIN SLICKs CONTINUOUS SPRAY SKIN LUBRICANT, FOGGIES ANTI-FOG CLEANING TOWELETTES, DERMASPORT FACIAL SKIN CARE, is owned and operated by Karen Allard. A former triathlete and USAT coach who specialized in swim, Allard worked closely with one of the top leading cosmetic chemists in the world to specifically formulate its first brand TRISWIM. Out of a need to find a salon quality hair and skin care product that would successfully remove, Chlorine, Salt Water and Bromine (found in hot tubs), while simultaneously help rebuild damaged hair and skin with mega Vitamins, Aloe Vera and Keratin, TRISWIM was launched in 2004 and has remained the top rated swimmers hair and skin care in its class for all ages.', 'TRISLIDE, FOGGIES, DERMASPORT and SKIN SLICK soon followed as products that served a purpose! Branding the products under the name SBR SPORTS, athletes know that they are receiving a product that has been carefully thought out and produced using the highest quality of ingredients while keeping the products affordable for all to enjoy.', 'SBR SPORTS products can be found globally. From USA to Canada, Mexico, Europe, Asia, Australia and New Zealand, athletes all over the world have access to products that will keep them comfortable, while keeping them competitive!']",4.477443609022557,266.0,"['inc', 'manufacturer', 'continuous', 'cosmetic', 'water', 'canada', 'fog', 'facial', 'access', 'tubs', 'towelettes', 'competitive', 'asia', 'class', 'usa', 'damaged', 'coach', 'vitamins', 'highest', 'cleaning', 'trislide', 'salon', 'purpose', 'europe', 'product', 'mega', 'ingredients', 'removal', 'slick', 'salt', 'world', 'lubricant', 'need', 'products', 'new', 'hair', 'affordable', 'swim', 'skin', 'triathlete', 'foggies', 'keratin', 'ages', 'chlorine', 'chemists', 'athletes', 'chlorine/', 'mexico', 'aloe', 'sbr', 'triswim', 'allard', 'care', 'usat', 'brand', 'vera', 'hot', 'anti', 'comfortable', 'slicks', 'zealand', 'swimmers', 'dermasport', 'australia', 'bromine', 'karen', 'spray', 'lotion', 'sports', 'quality']"
"Aqua Velva After Shave, Classic Ice Blue, 3.5 Ounce","['https://images-na.ssl-images-amazon.com/images/I/81E8bNHBkaL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81udItlsKvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31gCZqAX89L._SS40_.jpg']",Aqua Velva,B000FTYALG,"[""After Shave for a Soothing Experience With Aqua Velva Classic Ice Blue Cooling After Shave, experience the coolness and freshness of icy blue. Containing the classic American fragrance, this after shave lotion is a favored product for men on the go. It keeps you fragrant all day long and comes in a classic, shatter proof bottle. This after shave lotion also firms and tones masculine skin. So, get ready to impress with this after shave. Aqua Velva gives you a fresh feel and the fragrance makes you cool and confident to begin a new day. Aqua Velva, known as America's first after shave, has been helping soothe, cool and refresh a man's skin since 1917. Handed down through generations, Aqua Velva is part of the longstanding ritual of a father teaching his son about the ritual of shaving. You Won't Find: Harsh chemicals and artificial fragrances Made in the USA Get Started: Apply a little on the shaved areas of the face and rub in mildly.""]",4.47719298245614,285.0,"['velva', 'father', 'blue', 'experience', 'masculine', 'fragrances', 'coolness', 'icy', 'fresh', 'fragrant', 'man', 'usa', 'product', 'aqua', 'chemicals', 'longstanding', 'shave', 'areas', 'new', 'artificial', 'confident', 'ritual', 'cool', 'skin', 'men', 'proof', 'feel', 'harsh', 'face', 'ounce', 'day', 'america', 'ice', 'shaving', 'son', 'little', 'tones', 'soothing', 'freshness', 'american', 'fragrance', 'classic', 'ready', 'generations', 'bottle', 'lotion']"
"REACH Dentotape Waxed Tape, Unflavored 100 Yards (Pack of 4)","['https://images-na.ssl-images-amazon.com/images/I/411HIKZv1qL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31j6zEP1VxL._SS40_.jpg']",Reach,B001E96P6O,"['Reach Dentotape has an extra-wide cleaning surface, making it more effective for plaque removal from larger spaces.']",4.471861471861471,231.0,"['plaque', 'tape', 'cleaning', 'larger', 'spaces', 'removal', 'unflavored', 'pack', 'surface', 'effective', 'wide', 'dentotape', 'yards', 'extra']"
"Philips Sonicare HX8012/64 Airfloss Replacement Nozzles, 2-pack",['https://images-na.ssl-images-amazon.com/images/I/21HDfTChqYL._SS40_.jpg'],Philips Sonicare,B00CUG25FU,"[""Designed to work with the Philips Sonicare HX8211/02 airfloss rechargeable electric flosser, the Philips Sonicare HX8012/64 airfloss replacement nozzles, 2-pack provide an easy, effective way to clean your teeth and gums. Airfloss' combination of air and micro-droplets of water or mouth rinse travel through the nozzle to remove plaque between teeth. The slim, angled nozzle and guidance tip ensures targeted cleaning in hard-to-reach areas and a quick clean of your entire mouth in just 30 seconds. The nozzle guidance tip makes it easy to find the spaces between teeth and place the tip at the appropriate angle for maximum cleaning. Simply guide it along the gum line until you feel it settle between teeth. Different colored tips on each replacement nozzle in the pack make it easy to share airfloss with a family member. Replace your nozzle every six months for best results."", 'By Philips']",4.469387755102041,245.0,"['slim', 'water', 'different', 'electric', 'entire', 'family', 'quick', 'maximum', 'gum', 'pack', 'seconds', 'best', 'sonicare', 'hard', 'droplets', 'tips', 'cleaning', 'appropriate', 'airfloss', 'replacement', 'areas', 'angle', 'months', 'flosser', 'gums', 'nozzle', 'air', 'way', 'angled', 'plaque', 'hx8012/64', 'member', 'combination', 'rinse', 'tip', 'mouth', 'colored', 'nozzles', 'results', 'rechargeable', 'guidance', 'effective', 'travel', 'micro', 'clean', 'spaces', 'line', 'hx8211/02', 'philips', 'teeth', 'easy']"
"ZUM Zum Bar Anise Lavender, 3 Ounce","['https://images-na.ssl-images-amazon.com/images/I/41GqEN4N9GL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41rI5UtHdQL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/2176IEiwuKL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/315HCbqDxNL._SS40_.jpg']",ZUM,B0006O10P4,"['We bring you this all-natural, luxury Zum bar featuring Anise Lavender, hand-crafted by leading maker Indigo Wild.The sweet, calming licorice-like aroma of anise is combined with the soothing cleansing properties of lavender. Anise is said to melt away general soreness; lavender provides gentle but effective pore-cleansing for both body and face.Weight: 3 oz.Indigo Wild is famous for its Zum Bar, a goat milk based soap. Indigo Wild chooses goat milk because it is naturally homogenized and has naturally occurring triglycerides (good fats). This results in the soap pH being nearly identical to our own skin and therefore less harsh than most commercial soaps.Indigo Wild is focused on producing and distributing high quality, handmade, all natural goods. All natural raw materials make up each product. The essential oils used to add scent to Indigo Wild products contain such a high percentage of oils that they are considered to be therapeutic. Any products that require a preservative use natural solutions such as Vitamin E and rosemary. Indigo Wild products include over a hundred natural materials from as far away as Africa.']",4.466666666666667,210.0,"['lavender', 'therapeutic', 'e', 'goat', 'materials', 'use', 'oils', 'rosemary', 'zum', 'natural', 'indigo', 'sweet', 'good', 'gentle', 'scent', 'preservative', 'africa', 'oz.indigo', 'triglycerides', 'ph', 'commercial', 'face.weight', 'identical', 'raw', 'cleansing', 'product', 'vitamin', 'hand', 'solutions', 'properties', 'products', 'body', 'anise', 'general', 'skin', 'milk', 'like', 'high', 'pore', 'maker', 'harsh', 'ounce', 'effective', 'soaps.indigo', 'essential', 'percentage', 'soap', 'handmade', 'aroma', 'soothing', 'licorice', 'wild', 'goods', 'fats', 'bar', 'luxury', 'famous', 'soreness', 'quality']"
"Water Flosser Professional Cordless Dental Oral Irrigator - Portable and Rechargeable IPX7 Waterproof 3 Modes Water Flossing with 4 Jet Tips for Home and Travel,Braces & Bridges Care","['https://images-na.ssl-images-amazon.com/images/I/51KQ-ctw2ZL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51hGYx9j-QL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51Ui0KUFvqL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51nvi5%2Bx1UL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51aqloPQioL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iurBWW46L._SS40_.jpg']",Greenvida,B01DFHDMS6,"[""Professional Cordless Water Pick/ Dental Water Flosser/ Oral Irrigator For Your TeethDentists recommend daily use of an oral irrigator to own healthier teeth and gums, reduce the risk of gum disease.Fiery Youth cordless water flosser can effectively remove harmful bacteria and debris that traditional brushing, air flossing,and string flossing can't reach. This is ideal for people with dental problems such as tooth decay, periodontitis, dental plaque, sensitive teeth, bad breath, etc.Specifications:Water Volume: 180mlAdapter Voltage Range: 110-220V 50/60HzBattery: Lithium Battery 1500mAhPower: 5WImpulse Frequency: 1700 times/minCharging Time: 4hModes: Normal, Soft, PulsePulsating Pressure: 40-120PSINoise Levels: Waterproof Level: IPX 7 GradePackage Included:1 x Fiery Youth Cordless Water Flosser4 x Oral Irrigator Jet Tip1 x Travel Bag1 x USB Cable1 x Charger Adapter1 x Manual Instruction""]",4.454106280193237,828.0,"['water', 'irrigator', 'gum', 'lithium', 'braces', 'ideal', 'tooth', 'people', 'oral', 'brushing', 'flosser4', 'flosser', 'air', 'decay', 'time', 'rechargeable', 'mincharging', 'debris', 'ipx7', 'times', 'bag1', 'fiery', 'normal', 'bad', 'flossing', 'use', 'tips', 'charger', 'gradepackage', 'bridges', 'gums', 'cable1', 'plaque', 'battery', 'soft', 'included:1', 'bacteria', 'travel', 'range', 'etc.specifications', 'periodontitis', 'levels', 'traditional', 'sensitive', 'modes', 'frequency', 'risk', 'tip1', 'cordless', 'waterproof', 'daily', 'professional', 'manual', 'breath', 'level', 'teethdentists', 'instruction', 'healthier', 'string', 'voltage', 'jet', 'ipx', 'youth', 'portable', 'disease.fiery', 'harmful', 'volume', 'usb', 'home', 'pressure', '120psinoise', 'x', 'dental', 'flosser/', 'problems', 'adapter1', 'teeth']"
