title,description,brand,asin,image,rating,nReviews,keywords
"Titan Two-Sided Mylar Emergency Survival Space Blankets, 5-Pack | Designed for NASA's Apollo Program and Heat Retention | Perfect for Marathons, Emergency Kits, and Go-Bags. Free eBooks Included.","['', ""TITAN Survival and TITAN Paracord products are trusted by Military Forces and Outdoor Enthusiasts around the world. We're proud to be an American Veteran-Owned business, and all authentic TITAN products have a LIFETIME GUARANTEE. Our focus on Superior Quality means Superior Performance that you can count on when it matters."", 'Our 5-Pack of emergency thermal blankets, designed to be used as an emergency survival shelter. Perfect for hiking, camping, boating, hunting, and surviving in the cold outdoors. Excellent as liner of sleeping bag. The perfect preparedness item for your Emergency Kits, Go-Bags, and Bug-Out Bags.', '', '- Each emergency survival blanket is individually packed in its own zip-lock bag, with 5 individual units per larger zip-lock package. - Each advanced aluminized Mylar blanket is conductive, measures 52"" x 82"", is 12u thick, weighs 1.75 oz., is waterproof, and tear resistant. - Military green (OD) on one side is designed to blend into foliage, while the shiny silver side is perfect for reflecting heat back towards the user. - When wrapped properly, designed to reflect up to 90% of body heat back towards the user.', ""TRY TITAN TODAY! Remember...If you're unhappy with our products in any way, we'll completely refund your purchase. No questions asked.""]",Titan Paracord,B010MZ5RL4,"['https://images-na.ssl-images-amazon.com/images/I/613pGOUgrML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/613UWOyU07L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61yTiKttIVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61yYV9-FpkL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61BAV5IPKeL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3125l9VWXML._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31DmpPJhbjL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/518K5n4AIvL._SS36_.jpg']",4.8,5.0,"['titan', 'purchase', 'performance', 'guarantee', 'green', 'way', 'nasa', 'user', 'outdoor', 'emergency', 'lifetime', 'world', 'enthusiasts', 'paracord', 'quality', 'units', 'foliage', 'questions', 'bug', 'lock', 'products', 'retention', 'silver', 'bags', 'space', 'ebooks', 'apollo', 'shelter', 'zip', 'mylar', '12u', 'heat', 'business', 'thick', 'waterproof', 'unhappy', 'preparedness', 'tear', 'perfect', 'kits', 'bag', 'conductive', 'superior', 'program', 'survival', 'forces', 'camping', 'od', 'item', 'advanced', 'hiking', 'excellent', 'boating', 'larger', 'veteran', 'shiny', 'focus', 'hunting', 'thermal', 'body', 'free', 'individual', 'resistant', 'authentic', 'today', 'blanket', 'blankets', 'marathons', 'proud', 'american', 'cold', 'military', 'liner', 'oz', 'sided', 'package']"
Everlast 2X6 FOLDING MAT,"['The Everlast® Folding 2x6 exercise mat is a durable, thick mat that incorporates a foldable design for convenient storage and transportation. The non-absorbent shell is easy to clean for continued use, and sewn-on handles make carrying the mat to and from class a breeze.']",Everlast,B00005RCQS,"['https://images-na.ssl-images-amazon.com/images/I/312B70S0ZDL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V-rtNs0cL._SS36_.jpg']",4.8,10.0,"['breeze', 'everlast', 'transportation', 'exercise', 'design', 'easy', 'durable', 'use', 'absorbent', 'mat', 'shell', 'foldable', 'class', 'thick', 'convenient', 'handles', 'non', 'storage']"
"CamelBak Chute Vacuum-Insulated Stainless Water Bottle, 40oz","[""With the 40 oz Chute vacuum, you can get a cold drink and a smooth pour, even in the backcountry. This vacuum-insulated bottle keeps liquids cold for 24 hours (even longer if you add ice), and hot for six. Plus, the cap snaps into the handle, so you can keep it out of the way as you pour. The sturdy, double-walled steel design keeps condensation from collecting on the sides of the bottle, and the powder-coat paint job adds some extra color. The narrow-mouthed opening also makes it easy to drink and pour without spilling, so you won't waste a single drop. After all, nobody wants to end a long, hard day with a lukewarm drink.""]",CamelBak,B015DJ9HMO,"['https://images-na.ssl-images-amazon.com/images/I/315d2E3fVsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/312ki-59zCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31tDKw%2Bb3mL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51O92wjHayL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31%2BWuqBZmtL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41lw2NTI7dL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31siZfxA%2BRL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31PL2ixCgTL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31AOpoHr5iL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31REHDfIuiL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31HSop45RNL._SS36_.jpg']",4.8,10.0,"['way', 'coat', 'design', 'easy', 'double', 'chute', 'long', 'drink', 'narrow', 'opening', 'mouthed', 'color', 'condensation', 'single', 'water', 'powder', 'sides', 'paint', 'insulated', 'smooth', 'pour', 'steel', 'drop', 'handle', 'hot', 'walled', 'lukewarm', 'hard', 'liquids', 'stainless', 'camelbak', 'bottle', 'job', 'extra', 'cap', 'vacuum', 'ice', 'hours', 'sturdy', 'cold', 'day', 'backcountry', 'oz']"
BLACKHAWK! SERPA CQC Concealment Holster - Carbon Fiber Finish,"['', 'Why Us?', 'In 1990, a Navy SEAL was navigating a minefield when his pack failed. As his gear tumbled to the ground, he vowed that if he got out of there alive he would make gear the right way. Today this obsession with quality applies to everything we do. Were constantly researching, refining and perfecting every detail to provide gear that wont let you down. Because were not just making stuff. Were honoring a vow.', 'Additional Features:', 'The Blackhawk CF SERPA CQC Holster Right Glock 17/22/31 gives you the most advanced material available for a holster, with a tension-adjustable passive retention system that allows you to select the amount of retention on you gun.', 'The system uses a screw-adjustable detent that grabs the trigger guard of your pistol. The speed cut allows for fast draw and easy reholstering.', '-superior materials & durability', '-safety mechanism', '-fully adjustable', '-ease and comfort']",BLACKHAWK!,B000KORKHM,"['https://images-na.ssl-images-amazon.com/images/I/41QqaOlJzbL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41xYmSiE2lL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410IPOeCQoL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41p5CLz9wQL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NSNBtidcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41iFfc68WSL._SS40_.jpg']",4.8,10.0,"['pack', 'vow', 'guard', 'blackhawk', 'way', 'holster', 'easy', 'cut', 'quality', 'fast', 'refining', 'gun', 'speed', 'reholstering', 'gear', 'retention', 'additional', 'tension', 'applies', 'mechanism', 'screw', 'seal', 'right', 'serpa', 'cqc', 'durability', 'carbon', '17/22/31', 'concealment', 'obsession', 'passive', 'detail', 'features', 'advanced', 'adjustable', 'detent', 'materials', 'alive', 'material', '-safety', 'cf', '-fully', '-superior', 'system', 'today', 'fiber', 'comfort', 'navy', 'trigger', 'pistol', 'minefield', 'ground', 'glock', 'draw', 'available', 'stuff', 'finish']"
"Outland Firebowl 893 Deluxe Outdoor Portable Propane Gas Fire Pit with Cover & Carry Kit, 19-Inch Diameter 58,000 BTU","['Perfect for outdoor recreation, the Outland Firebowl Deluxe adds ambiance to any outdoor activity and offers the easy alternative to traditional labour intensive campfires. This 19"" diameter certified fire pit is safe to use during most campfire bans, you can bring the warmth and experience of a cozy campfire with you anywhere outdoors. Our 58,000 BTU fire bowls are constructed from high quality steel with a protective powder coating and enamel finish for long lasting durability. Features of the Outland Firebowl Deluxe include stainless steel burner & fasteners, chrome knob with rubber comfort-grip, and a 1 year Manufacturer’s Limited Warranty on all products. Outland Living is committed to consumer safety and satisfaction; all of our propane fire pits are CSA approved. Selecting a fire pit with an accredited certification ensures not only your safety has been considered but also the design and manufacturing standards have been approved through independent expert testing. In most instances burning a propane fire pit without CSA or UL certification during a burn ban is prohibited. Sit back and relax knowing that your Outland Firebowl Deluxe accurately performs at the 58,000 BTU output advertised while exceeding safety standards. The Outland Firebowl Deluxe uses a standard 20 lb (5 gallon) propane tank (not included) and burns clean and smokeless, giving off enough heat to enjoy with family and friends anywhere outdoors. NEW CSA approved Natural Gas Conversion Kit 780 and Outland Carry Bag 760 now available separately!']",Outland Living,B00KY4S388,"['https://images-na.ssl-images-amazon.com/images/I/41olJ%2BVK5BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/418pne1wJAL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51xYOsUFW9L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51LP-oV%2B3CL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51JzPACh9EL._SS40_.jpg']",4.8,5.0,"['bowls', 'csa', 'outdoor', 'quality', 'living', 'intensive', 'experience', 'friends', 'cozy', 'cover', 'protective', 'fire', 'durability', 'perfect', 'diameter', 'bag', 'safety', 'rubber', 'knob', 'stainless', 'new', 'safe', 'pit', 'warranty', 'consumer', 'enamel', 'chrome', 'finish', 'easy', 'kit', 'lasting', 'ambiance', 'labour', 'burn', 'lb', 'output', 'accredited', 'standard', 'firebowl', 'alternative', 'independent', 'portable', 'standards', 'campfire', 'ul', 'tank', 'ban', 'long', 'outland', 'btu', 'limited', 'gas', 'instances', 'products', 'powder', 'heat', 'steel', 'expert', 'features', 'smokeless', 'year', 'clean', 'fasteners', 'recreation', 'certification', 'gallon', 'bans', 'traditional', 'activity', 'available', 'manufacturer', 'coating', 'propane', 'family', 'design', 'satisfaction', 'conversion', 'high', 'campfires', 'warmth', 'natural', 'manufacturing', 'pits', 'grip', 'burner', 'comfort', 'burns', 'testing', 'deluxe']"
"Coleman 24-Piece Enamel Dinnerware Set, Red","['Serve up your favorite foods around the campfire or portable stove with the Coleman 24-Piece Enamel Dinnerware Set. Made of double-fired enamel and featuring a timeless red speckled design, this outdoor dinnerware set offers classic style and durability and is dishwasher safe for easy cleaning. This 24-piece set includes four 10-inch dinner plates, four 12-ounce coffee mugs with handles, and four 6-inch bowls, making it a great choice for family meals at picnics, BBQs, and campsites. It also includes a silverware kit with four plastic-handled forks, spoons, and knives stored in a convenient roll-up pouch for easy organization and storage.', ""Ideal for camping, picnicking, and even backyard use, this set of Coleman speckled dinnerware includes everything you need to eat a meal under the stars. The 24-piece set is outfitted with four 10-inch dinner plates, four 10-ounce mugs, and four 6-inch bowls, giving you and three co-campers enough containers for a main course, a side salad, and an after-dinner hot chocolate. In addition, the set comes with four knives, four spoons, and four forks, so you don't need to rely on plastic silverware when eating. Best of all, the set is durable and dishwasher-safe, with a red-speckled enamel surface that holds up to heavy use. The silverware also includes a compact carrying case to keep the cutlery bunched together."", 'About Coleman The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.', '']",Coleman,B0009PUR86,"['https://images-na.ssl-images-amazon.com/images/I/41fzMdS3OgL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31cz57Kk3NL._SS40_.jpg']",4.8,5.0,"['bowls', 'outdoor', 'storage', 'gasoline', 'great', 'coolers', 'durability', 'hot', 'pouch', 'meal', 'safe', 'birth', 'style', 'set', 'dinner', 'timeless', 'organization', 'course', 'silverware', 'enamel', '-the', 'campers', 'easy', 'durable', 'choice', 'case', 'backpacks', 'coleman', 'kit', 'red', 'spoons', 'plates', 'salad', 'best', 'modern', 'convenient', 'plastic', 'boats', 'foods', 'roll', 'heavy', 'containers', 'meals', 'tents', 'dishwasher', 'portable', 'knives', 'campfire', 'products', 'picnicking', 'popular', 'cleaning', 'furniture', 'lanterns', 'bags', 'speckled', 'ideal', 'main', 'steel', 'chocolate', 'galvanized', 'stove', 'classic', 'camping', 'use', 'addition', 'carrying', 'inventor', 'w.c', 'campsites', 'liner', 'surface', 'family', 'picnics', 'design', 'company', 'stars', 'bbqs', 'utility', 'co', 'handles', 'backyard', 'camp', 'compact', 'favorite', 'coffee', 'cutlery', 'array', 'dinnerware', 'forks', 'cooler', 'mugs', 'recreational']"
CamelBak 2016 Hydrobak Hydration Pack,['When all you want is water. Our most minimalist bike pack holds a 1.5L Antidote reservoir in a narrow profile that maximizes your range of motion. Super lightweight with one small front pocket and reflective strip for early morning and evening safety.'],CamelBak,B00EPGSKKW,"['https://images-na.ssl-images-amazon.com/images/I/41Q9yvC6g0L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NUTn-2%2BdL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51cFwRHF0fL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51b5tVwQtUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31ttdG6A8PL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/119ITeULKoL._SS36_.jpg']",4.8,5.0,"['pack', 'bike', '1.5l', 'hydration', 'range', 'narrow', 'motion', 'morning', 'early', 'pocket', 'water', 'lightweight', 'evening', 'safety', 'small', 'camelbak', 'hydrobak', 'profile', 'minimalist', 'reservoir', 'antidote', 'strip', 'reflective']"
"Ally Padded Mountain Bike Shorts, Mens MTB Shorts, Baggy Cycling Shorts with Removable Padding Underwear Liner, Water Repellent & 7 Pockets","['', 'Product Specifications:  Shorts material: 92% Polyester, 6% Spandex and 2% PVCShorts color: BlackPad material: Silica gel & spongeSize: M, L, XL, XXL (optional)Package weight: 0.55lb', '', 'Packing List:1 * Padded Underwear 1 * Waterproof MTB Shorts', '', 'Product Features:1. ""Lightweight""---- soft and light-weight material, 85% polyamide and 15% lycra.2. ""Loose fit design""---- providing extremely comfortable for your cycling, mountain climbing and other outdoor sports.3. ""Water Repellent"" ---- offers vital protection during a downpour or when riding in cold weather.4. ""Heaps of Pockets""---- sdequate zippered pockets on the pants for ease and safety of carrying personal stuff when cycling.5. ""Fashion look""---provides dual purpose that you won\'t have to change from tight cycling shorts into casual clothes when going somewhere else after riding or climbing.', '', 'Cleaning tips:Do Not Iron or Bleach. Machine washable. Max. temperature is 86 (30).', '', 'Company Introduction:ALLY is dedicated to provide top quality products and best service to the customers all around the world. ALLY believes love never fails, because ""Love suffers long and is kind; love does not envy; love does not parade itself, is not puffed up""--from Bible. ALLY sincerely will always stand 100% behind our products and never turn back our customers. You can always contact us at any time if there is any need. ALLY, your best choice!']",Ally,B01BKOOC5S,"['https://images-na.ssl-images-amazon.com/images/I/41FtEHO6L4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410UKLx1EnL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41f7pTLVioL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5157OmWGELL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/515u09DEAFL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KujliSCcL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41e4Xy1NRPL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2BpRDPWqAL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41gH4zmn31L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31tNjT4biyL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31TpUZaalTL._SS36_.jpg']",4.8,5.0,"['padding', 'ally', 'outdoor', 'protection', 'quality', 'casual', 'heaps', 'bible', 'cycling', 'waterproof', 'safety', 'features:1', 'underwear', 'washable', 'list:1', 'gel', 'pockets', 'need', 'sports.3', 'fashion', 'love', 'mountain', 'choice', 'world', 'time', 'pvcshorts', 'best', 'cycling.5', 'specifications', 'silica', 'kind', 'tips', 'lb', 'padded', 'look""---provides', 'pockets""----', 'product', 'ease', 'weather.4', 'optional)package', 'mtb', 'service', 'cold', 'downpour', 'sdequate', 'm', 'l', 'purpose', 'blackpad', 'baggy', 'polyester', 'fit', 'mens', 'products', 'light', 'removable', 'introduction', 'soft', 'clothes', 'tight', 'water', 'personal', 'temperature', 'up""--from', 'polyamide', 'shorts', 'spongesize', 'climbing', 'max', 'repellent', 'xxl', 'loose', 'liner', 'comfortable', 'bike', 'company', 'pants', 'customers', 'color', 'xl', 'machine', 'dual', 'spandex', 'design""----', 'weight', 'vital', 'material', 'bleach', 'lycra.2', 'stuff']"
"GoNovate 40 oz Pouch/Sleeve with Carrying Handle for Hydro Flask Bottles, w/2 Pockets and Adjustable Shoulder Strap","['The All-In-One Accessory for Hydro Flask 40 oz:1 x GoNovate 40 oz Pouch W/ 2 Front Pockets + Side Handle 1 x Carrying Handle1 x Adjustable Shoulder Strap', 'Protective 40 oz PouchDesigned to fit Hydro Flask 40 oz bottles snugly. Manufactured with a robust nylon shell + padded interior to protect your flask against minor scratches, dents and dings.', '2 Front PocketsFit iPhone 6 Plus, credit cards, keys, cash, changes and other essentials. Perfect for gym, a stroll around the park or a trip to the shopping mall.', 'Convenient Carrying HandleGrab N Go, great for short distance trips. Easy to carry around at school or work.', 'Adjustable Shoulder StrapHandsfree, carry your bulky flask over shoulder. Great for long distance trips such as camping, hiking, biking, boating and other outdoor activities. Ideal for both kids and adults. Adjustable Shoulder Strap Length: 59, Width: 1.25.', 'Side HandleMakes holding and drinking from the 40oz growler effortlessly with ONE hand.', 'Worry Free Guarantee1 Year Warranty + 100% Money Back Guarantee.Our friendly Customer Support will always be at your service.']",GoNovate,B019CNNIS6,"['https://images-na.ssl-images-amazon.com/images/I/41mrEfn04WL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51wy6G62ezL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51MXpbSQmBL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/612Gd0hKDvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414uZKsIO4L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5141q925uML._SS40_.jpg']",4.8,5.0,"['cards', 'outdoor', 'friendly', 'growler', 'robust', 'bulky', 'great', 'distance', 'flask', 'protective', 'keys', 'handlegrab', 'perfect', 'pouch', 'adjustable', 'activities', 'pockets', 'w/2', 'hand', 'gonovate', 'width', 'warranty', 'school', 'guarantee.our', 'adults', 'easy', 'handlemakes', 'biking', 'mall', 'short', 'customer', 'dings', 'convenient', 'bottles', 'minor', 'hiking', 'guarantee1', 'credit', 'free', 'service', 'cash', 'straphandsfree', 'dents', 'hydro', 'interior', 'long', 'oz:1', 'park', 'x', 'handle1', 'stroll', 'pocketsfit', 'length', 'ideal', 'handle', 'accessory', 'shoulder', 'kids', 'nylon', 'camping', 'trips', 'iphone', 'boating', 'year', 'changes', 'scratches', 'oz', 'gym', 'holding', 'work', 'money', 'essentials', 'w/', 'shell', 'trip', 'shopping', 'support', 'strap', 'sleeve']"
"Bundle Monster 5pc Stretch Sport UV Protection Sleeve Sets Covers Arm Golf, etc","[""Sun protection is crucial and it is important that we protect ourselves from over sun exposure. Not everyone remembers to use sun screen when driving, playing outdoor activities, sports or just mowing the lawn! Don't worry. With this set, you'll make sure you always have a spare pair of protection! These UV sun protection sleeves protects your arms from over exposure of the sun's harmful rays and will protects against: UV-R, UV-A, UV-B. These fingerless sleeves are lightweight and are fabricated out of quick dry, hiqh quality and performance materials. Unisex-fit. You can give one to a friend or store them in easy to reach places like your sports bag or glove compartment. This stretch sleeve is comfortable to wear and come in one size - comfortably fits small - large. NOTE: Due to differences between monitor displays, actual color may vary slightly from image. Bundle Monster is a registered trademark of Remi Collections LLC and is exclusively distributed by Bundle Monster. Bundle Monster trademark is protected by US Trademark Law.""]",Bundle Monster,B0090UGFIW,"['https://images-na.ssl-images-amazon.com/images/I/41rMlolFmaL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BSifHBzUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ir75jMFZL._SS40_.jpg']",4.8,5.0,"['performance', 'actual', 'golf', 'rays', 'fingerless', 'outdoor', 'protection', 'easy', 'screen', 'quality', 'friend', 'note', 'b', 'fit', 'dry', 'monster', 'color', 'displays', 'image', 'r', 'lightweight', 'remi', 'sport', 'bag', 'pair', 'quick', 'unisex', 'places', 'size', 'spare', 'trademark', 'collections', 'glove', 'arm', 'sure', 'sleeves', 'llc', 'materials', 'stretch', 'activities', 'arms', 'small', '5pc', 'differences', 'monitor', 'bundle', 'uv', 'set', 'important', 'harmful', 'law', 'hiqh', 'sleeve', 'crucial', 'sports', 'compartment', 'lawn', 'sun', 'large', 'comfortable', 'exposure']"
"Anti-burst Fitness Exercise Stability Yoga Ball / Swiss, Birthing, gym Ball","['Sizing Suggestions', '5\'0"" - 5\'6"" -- 55cm / 22"" ball  5\'7"" - 6\'1"" -- 65cm / 26"" ball  6\'2"" - 6\'7"" -- 75cm / 30"" ball  Please note: The above guidelines are merely suggestions, many factors such as size of your legs or torso can alter your individual size. Consult with your yoga instructor, therapist, or midwife to determine the size that is best for you.', 'Exercise Ball Uses', 'The stability ball is one of the most versatile pieces of fitness equipment, and is used by, physical and occupational therapists; yoga and pilates instructors; chiropractors, and other health and fitness professionals, for exercising, strengthening, rehabilitating, specific sports training, and more. It is also used as a replacement to the traditional office chair, as the simple act of sitting on the disc activates core abdominal and trunk muscles, strengthening and toning them throughout the day.']",bintiva,B00NGAEM4Q,"['https://images-na.ssl-images-amazon.com/images/I/514kuYYDKOL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ymnx%2Bu5iL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51sMDBR4miL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51G9xu9C5EL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bFK7KmAqL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51IpknHQXJL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51NZlTQj0bL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AnYyq9hsL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51YKafzbTGL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51CJKDDmrfL._SS36_.jpg']",4.8,5.0,"['occupational', 'gym', 'burst', 'chiropractors', 'legs', 'act', 'abdominal', 'yoga', 'therapists', 'sizing', 'therapist', 'anti', 'office', 'replacement', 'disc', 'instructors', 'best', 'cm', 'swiss', 'instructor', 'trunk', 'torso', 'pilates', 'size', 'midwife', 'physical', 'equipment', 'factors', 'training', 'ball', 'professionals', 'birthing', 'health', 'exercise', 'suggestions', 'individual', 'fitness', 'pieces', 'simple', 'guidelines', 'chair', 'core', 'traditional', 'day', 'versatile', 'sports', 'muscles', 'stability', 'specific']"
"Flexfit Garment Washed Cap, Low Profile, Loden, Large / X-Large","[""Fitted, six-panel, low-profile, soft-structured look, in garment washed cotton/spandex. 98/2 garment-washed cotton/spandex, Sewn eyeltes, permacurv visor, Sizes: S/M (6 3/4''-7 1/4''), L/XL (7 1/8''-7 5/8'')""]",Flexfit,B007M5WMNY,"['https://images-na.ssl-images-amazon.com/images/I/41U7dkkyniL._SR38,50_.jpg']",4.8,5.0,"['m', 'l', 'look', 'low', 'eyeltes', 'flexfit', 'x', 'soft', 'sizes', 'xl', '98/2', 'spandex', 'garment', 'loden', 'permacurv', 'cotton', 'structured', 'profile', 's', 'cap', 'panel', 'large', 'visor']"
CONDOR Rip-Away EMT Pouch,"['The Condor Rip-Away EMT pouch carries all your 1st aid gear. The pouch is designed to be rip-away from the modular platform when needed, and the strap on the platform keeps it from falling off accidentally.']",CONDOR,B006GQK68S,"['https://images-na.ssl-images-amazon.com/images/I/51uqQLQl17L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/617-augu4rL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ehA5-xkkL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2BOdxei2lL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51ALpfyEqBL._SS36_.jpg']",4.777777777777779,9.0,"['pouch', 'rip', 'strap', 'aid', 'emt', '1st', 'modular', 'condor', 'gear', 'platform']"
Type-III 100pc Gun Cleaning 6 Inch American Made Cotton Swabs,"['One package comes with 100 six inch American made bulk packed, non-sterile cotton swabs. A must have for weapon cleaning and maintenance. Use them to get every last piece of grim and debris out of chambers, slides, receivers, magazine housing, sights and bolts. These tightly woven cotton swabs also make great vessels for lubricating important moving parts and contact points. The 6 inch shaft makes it possible to easily clean a field stripped weapon and still reach all the tight areas. The longer shaft makes them the perfect tool for cleaning pistols, leaving no spot hard to reach. Take them in your range bag to always have some on hand. With careful and diligent cleaning these wooden shaft cotton swabs are stiff enough to not snap or leave fuzz behind. Also great for polishing jewelry, arts and crafts, cleaning electronics, and much more. Multiple tip variations to provide the right tool for the job. The tapered tip has a firm pointed end which makes for precision cleaning and lubricating. The rounded end is great for universal cleaning and lubricating and is available in multiple sizes for any job. Ultra fine tapered tips and mini tips for extreme precision, these swabs have less cotton than any other swab due to their narrow nature. Swabs also come in double ended variations for twice the cleaning value!']",Type-III Products,B008CPU4CY,"['https://images-na.ssl-images-amazon.com/images/I/51npysjfGyL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51K4CeN7t%2BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/5144XahnXkL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2BMTGtV1GL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51M1zqhztLL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51BOxQ4bMCL._SS40_.jpg']",4.777777777777779,9.0,"['grim', 'tip', 'tool', 'great', 'ultra', 'right', 'perfect', 'bag', 'nature', 'chambers', 'diligent', 'vessels', 'swabs', 'job', 'hand', 'maintenance', 'arts', 'piece', 'package', 'debris', 'gun', 'sizes', 'type', 'tapered', 'tips', 'multiple', 'field', 'weapon', 'pistols', 'possible', 'firm', 'careful', 'longer', 'sights', 'range', 'extreme', 'electronics', 'cleaning', 'inch', 'iii', 'tight', 'jewelry', 'wooden', 'slides', 'precision', 'magazine', 'fine', 'sterile', 'bulk', 'crafts', 'spot', 'receivers', 'contact', 'american', 'value', 'rounded', 'available', 'housing', 'stiff', 'variations', 'mini', 'bolts', 'areas', 'double', 'narrow', 'non', 'swab', 'points', 'lubricating', 'parts', '100pc', 'cotton', 'fuzz', 'shaft', 'important', 'end', 'universal']"
