title,description,brand,asin,image,rating,nReviews,keywords
Logitech diNovo Edge Keyboard (Black),"['MobilityNever sit still.', 'Ultra-Slim Design: From the home office to your living room, enjoy high style and a natural typing experience anywhere.Bluetooth 2.0: Work smarter with faster transmission and extended range up to 30 feet.', 'ConvenienceYou can be stylish and practical.Fast-charging Rechargeable Li-ion: Type on! It?s ready when you are.TouchDisc Scrolling: Use the familiar scroll wheel to navigate.', 'CompatibilityPlay well with others.Windows Vista Ready: You?re ready to work with Windows XP or Windows Vista with extras like hotkeys.Bluetooth Wireless Technology: Bluetooth wireless technology ensures seamless, secure operation from up to 30 feet.', ""An ideal partner for any high-end computer, the ultra-slim Logitech diNovo Edge delivers the ultimate in feel and response. The revolutionary TouchDisc with hyper-speed scrolling and\xa0pixel-perfect control makes trackpads obsolete.\xa0A slim recharging base doubles as a keyboard stand. Work longer thanks to the longer-lasting Li-Ion batteries, and\xa0more securely via Bluetooth wireless technology.\xa0Combine it with the world's most advanced mouse, the Logitech MX Revolution, for a premium desktop experience!"", 'Features', 'System Requirements', 'Hardware', 'Keyframe', 'Enhanced Controls', 'Connectivity', 'Power and Battery', 'Dimensions and Weight', 'Package Contents']",Logitech,B000J43HJ8,"['https://images-na.ssl-images-amazon.com/images/I/41WbbNvKPEL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ySdRBGpzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41WbbNvKPEL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/417kg90VOSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4146PCUIlHL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41D-a0uYQ3L._SS40_.jpg']",4.833333333333333,6.0,"['logitech', 'familiar', 'vista', 'office', 'connectivity', 'world', 'revolution', 'dinovo', 'black', 'xp', 'trackpads', 'practical.fast', 'typing', 'mouse', 'power', 'computer', 'base', 'edge', 'thanks', 'scroll', 'others.windows', 'design', 'end', 'ready', 'system', 'ultra', 'hyper', 'bluetooth', 'ion', 'obsolete', 'mx', 'hardware', 'response', 'batteries', 'windows', 'hotkeys.bluetooth', 'package', 'experience', 'feet', 'seamless', 'feel', 'operation', 'weight', 'room', 'touchdisc', 'premium', 'ideal', 'are.touchdisc', 'speed', 'keyframe', 'dimensions', 'pixel', 'stylish', 'transmission', 'recharging', 'extended', 'ultimate', 'contents', 'perfect', 'convenienceyou', 'requirements', 'keyboard', 'wireless', 'anywhere.bluetooth', 'compatibilityplay', 'extras', 'partner', 'slim', 'work', 'stand', 'battery', 'desktop', 'li', 'high', 'scrolling', 'secure', 'rechargeable', 'style', 'control', 'technology', 'natural', 'wheel', 'type', 'revolutionary', 'home', 'living', 'it?s', 'mobilitynever', 'range', 'faster', 'advanced']"
"Acoustic Research PR142 Portable Audio Cable, 2RCA-1Stereo Mini (3 feet) (Discontinued by Manufacturer)",['SPLIT CENTER PIN DUAL-SHIELDED DESIGN 8-SEGMENT PRECISION CONNECTOR HIGH-PURITY SILVER-SOLDERED INTERNAL CONNECTIONS'],Acoustic Research,B00008VSKK,['https://images-na.ssl-images-amazon.com/images/I/31rtnwDadkL._SS40_.jpg'],4.833333333333333,6.0,"['feet', 'design', 'silver', 'internal', 'pr142', 'connector', '2rca-1stereo', 'mini', 'precision', 'portable', 'audio', 'high', 'center', 'connections', 'acoustic', 'cable', 'purity', 'research', 'manufacturer']"
Samsung 840 EVO 250GB 2.5-Inch SATA III Internal SSD (MZ-7TE250BW),"[""Upgrading your PC with a Samsung SSD is the most economical way to breathe new life into an aging PC. The 840 EVO reads, writes and multi-tasks at incredible speeds, enhancing boot-up speed, application loading and multi-tasking performance. It's more than an upgrade, it's a complete transformation of your PC.""]",Samsung,B00E3W1726,"['https://images-na.ssl-images-amazon.com/images/I/51V62GiQamL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41odFvniAmL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51-Y2hP57eL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31fjHWgAgQL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51x3jC9eVRL._SS40_.jpg']",4.82051282051282,39.0,"['life', 'gb', 'internal', 'mz-7te250bw', 'pc', 'application', 'sata', 'multi', 'speed', 'way', 'tasks', 'complete', 'iii', 'new', 'speeds', 'performance', 'incredible', 'loading', 'evo', 'tasking', 'boot', 'ssd', 'economical', 'samsung', 'upgrade', 'transformation']"
"Fintie Silicone Case for Amazon Fire (Previous 5th Generation, 2015 7 inch) - [Honey Comb Series] [Kids Friendly] Light Weight [Anti Slip] Shock Proof Protective Cover, Purple","['Fintie, a quality product within your reach!   The Fintie Honey Comb Case is a 100% silicone case that envelopes the back of your device while projecting a raised lip for lay-on-the-table design for your screen. Available in a variety of bright, fun colors, the honey comb helps you get a grip on your Amazon Fire (Previous Generation - 5th) 2015 release.   Compatibility  Compatible with the Amazon Fire (Previous Generation - 5th) 2015 release ONLY. It will not fit for the All-New Amazon Fire 7 Tablet (7th Generation, 2017 Release), Fire HD 7 4th Generation (2014 Oct release) , Kindle Fire HD 7 3rd generation (2013 Oct release), Kindle Fire HD 7 2nd Gen (2012 release), Kindle Fire HDX models, Original Kindle Fire or any other Kindle Fire tablets.   Materials  100% Silicone to blunt and dull impact from accidental drops   Product Contents  1x Fintie Silicone Skin Case']",Fintie,B018JYMFFG,"['https://images-na.ssl-images-amazon.com/images/I/41ZYsab5XvL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GYPagilwL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41UcBinI%2BbL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51-tsM%2B3N%2BL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61OjYaPYCSL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51dCZjm%2BQ6L._SS40_.jpg']",4.8,15.0,"['amazon', 'hd', 'kindle', '1x', 'impact', 'previous', 'tablets', 'fire', 'materials', 'design', 'silicone', 'tablet', 'bright', '7th', 'weight', 'slip', 'colors', 'dull', 'light', 'quality', 'product', 'lay', 'release', 'oct', 'skin', 'generation', 'contents', '4th', 'anti', 'friendly', 'reach', '3rd', 'comb', 'honey', 'grip', 'compatible', 'inch', '2nd', 'fintie', 'accidental', 'drops', 'hdx', '5th', 'original', 'compatibility', 'models', 'available', 'fun', 'variety', 'kids', 'new', 'proof', 'case', 'cover', 'table', 'series', 'device', 'gen', 'protective', 'lip', 'shock', 'purple', 'screen']"
"Galaxy S5 USB 3.0 Cable (3 Feet Flat Charging Data Cable) for Samsung Galaxy S5, Galaxy Note 3 - Superspeed USB to Micro-B (Black)[2 Cables Included]","['', ""The TechMatte SuperSpeed USB 3.0 Flat Cable is the perfect accessory for your Samsung Galaxy S5 device. Enjoy the convenience of rapid data transfer and charging speeds. The TechMatte SuperSpeed USB 3.0 Cable provides 5 Gbps transfer speeds, up to 10X faster than USB 2.0. Coming in at 3 feet in length this cable guarantees that the outlet won't be out of reach and with the flat design, tangling is an issue of the past. Easy to use anywhere - whether it's with your wall charger, laptop port or car charger the TechMatte SuperSpeed USB 3.0 Cable is the perfect companion for all your data transfering and charging needs. With 2 cables included in this package, you can leave one at home and one at work and never have to worry about your S5 not being charged when you need it most."", 'Compatible with:  Samsung Galaxy S5  Samsung Galaxy Note 3  Any similar USB 3.0 enabled PC peripherals such as hard drives, printers, network hubs and more', 'Dimensions:  Length: 3 Feet/0.9 Meters', 'Color:   Black', 'Whats in the Box?   (2) TechMatte Samsung Galaxy S5 SuperSpeed USB 3.0 A to Micro-B Flat Cable (3 feet each)', 'Warranty:  30-Day Money Back Guarantee One Year Replacement Warranty']",Aoitun,B00KWI87EQ,"['https://images-na.ssl-images-amazon.com/images/I/41cjkkCx27L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21AGFjEKcCL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZePYaypqL._SX38_SY50_CR,0,0,38,50_.jpg']",4.8,5.0,"['rapid', 'tangling', 'feet', 'transfering', '3', 'hubs', 'warranty', 'year', 'printers', 'design', '3.0', 's5', 'superspeed', 'convenience', 'box', 'techmatte', 'issue', 'guarantee', 'gbps', 'accessory', 'pc', 'reach', 'laptop', 'micro', 'length', 'replacement', 'work', 'compatible', 'needs', 'drives', 'similar', 'hard', 'companion', 'black', 'usb', 'port', 'b', 'black)[2', 'easy', 'color', 'flat', 'dimensions', 'data', 'wall', 'network', 'charger', 'galaxy', 'speeds', 'cables', 'meters', 'past', 'cable', 'transfer', 'home', 'note', 'car', 'package', 'device', 'samsung', 'money', 'outlet', 'peripherals', 'perfect']"
"Fantom Drives 2TB PS4 Hard Drive Upgrade Kit with 8GB Flash Drive - Compatible with PlayStation 4, PS4 Slim, and PS4 Pro","[""Upgrading your PlayStation 4 couldn't be easier! We provide all the essentials you need on how to backup files, installing the new components, and re-using the original hard drive by converting your PlayStation 4's original drive into a new external portable drive with our included Fantom Drives G-Force portable USB 3.0 aluminum enclosure. Our quick start installation guide provides everything from preparing, removing, installing, and updating your PlayStation 4 to NEXT level of gaming. By upgrading to a 2TB hard drive, it enables users to download more games, store more data, and an increase of performance. This Product also works with PlayStation 3! Package Content: 2TB 2.5 inch Hard Drive, 8GB Flash drive, Fantom Drives G-Force portable USB 3.0 aluminum external enclosure, carrying pouch, Philips screwdriver, micro USB 3.0 cable, quick start installation guide.""]",Fantom Drives,B01H4AA260,['https://images-na.ssl-images-amazon.com/images/I/41-xv75dbBL._SS40_.jpg'],4.8,5.0,"['games', 'kit', 'guide', 'playstation', 'external', 'aluminum', 'increase', 'gaming', 'content', 'product', 'users', 'gb', 'g', 'pouch', 'files', 'quick', 'easier', 'micro', 'ps4', 'slim', 'compatible', 'components', 'philips', 'portable', 'hard', 'enclosure', 'inch', 'flash', 'usb', 'original', 'fantom', 'installation', 'data', 'tb', 'new', 'performance', 'screwdriver', 'cable', 'start', 'package', 'force', 'level', 'upgrade', 'essentials', 'drive', '3.0']"
RiteAV - 3.5mm Male to RCA Stereo Female Adapter Cable (Y-Cable)  - 6 inch,"['6 inch 3.5mm to RCA Stereo Audio Adapter Cable, 3.5mm Male to Dual RCA Female (Red/White) This adaptor is perfect for converting sound from a computer or any other source that outputs a 3.5mm headphone-style connector to a receiver, amp, or any device that uses a stereo RCA input.']",RiteAV,B0018MI5F6,"['https://images-na.ssl-images-amazon.com/images/I/31vAF7o3WGL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31vAF7o3WGL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31CQ6SKQosL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21Vy%2BWdupUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21Vy%2BWdupUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21Vy%2BWdupUL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41BuxuutdNL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cVH-wiMSL._SS36_.jpg']",4.8,5.0,"['stereo', 'male', 'mm', 'rca', 'white', 'dual', 'input', 'sound', 'connector', 'headphone', 'receiver', 'inch', 'audio', 'adaptor', 'riteav', 'style', 'source', 'female', 'cable', 'computer', 'adapter', 'device', 'red', 'y', 'amp', 'perfect']"
YiKaiEn iReader USB SDHC SDXC Micro SD OTG Card Reader Support Photo Scrolling Through and Thumbnail Pictures For IOS iPhone iPad & MAC PC Max Support 128G Micro SD Card,"['YiKaiEn High Speed Card reader: Made for: iphone 8/7/7 Plus/SE/6s/iphone 6s Plus/iphone 6 Plus/iphone 6/iphone5s /iphone 5c/iphone5/iPad Air 1 2/iPad mini 1 2 3 4 Use Tips:When we copy the pictures from SD/TF card to iphone , we can choice whether to display in the Photo / Camera file of the iphone .Edit -> Select pictures -> Copy -> APP And it will just display in the APP , not in the phone photo file.And Password &Fingerprint Unlock. will make your data more secure and private. If we just want to copy the pictures to iphone phtot file.Edit > Select pictures -> Action -> Photo And the pictures will copied to the phone photo file. More functions please read the instructions.  Features:   Professional Security APP. Support Password or Touch ID.  Support photo scrolling through and thumbnail pictures  Free App from App Store for communication between your Device and iReader.  File management music play and contact backup are fully built-in.  External memory expansion for iPad/iphone/iPod Touch  Manage all your Data directly on the IOS-Device(create, copy, move, delete, rename, open in and many more)  Playback Videos/Music directly form external memory  Backup and restore your contact list  Document viewer for all major file formats  Voice Recorder/Text Editor  The standard USB is compatible with all USB based computers And at the other end it works iPod touch, iPhone and iPad.  Support 16G 32G 64G 128G SDHC card SD/TF card & micro SDHC card micro SD card.   Package: 1x YiKaiEn Card Reader  1x Instructions1xCloth Bag  Note  TF(Micro SD) card / SD/SDHC card is not include.  Pls insert your memory card into the device before connect to your iphone or ipad If your phone case is thick, pls take it off before using the device.']",YiKaiEn,B01ERHAEFC,"['https://images-na.ssl-images-amazon.com/images/I/4121%2Buo0DFL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nWD6uQ5uL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31d9tjnt44L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41QE4PPBRjL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31XzFVL1lrL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31xElJGmW4L._SS40_.jpg']",4.8,5.0,"['external', 'list', 'pc', 'ipod', 'communication', 'functions', 'security', 'card', 'air', 'ireader', 'open', 'music', 'device', 'copy', 'otg', '/iphone', 'expansion', 'play', 'end', 'g', 'yikaien', 'free', 'document', 'action', 'playback', 'password', 'touch', 'compatible', 'mini', 'management', 'computers', 'instructions', 'usb', 'ios', 'max', 'store', 'use', 'file', 'case', 'photo', 'iphone5', 'package', 'device(create', 'videos', '1x', 'tf', 'text', 'tips', 'memory', 'iphone5s', 'viewer', 'fingerprint', 'speed', 'support', 'app', '6s', 'thick', 'mac', 'ipad', 'phone', 'bag', 'recorder', 'phtot', 'voice', 'formats', '8/7/7', 'camera', 'major', 'backup', 'unlock', 'tf(micro', 'reader', 'professional', 'thumbnail', 'contact', 'micro', 'sd', 'pictures', 'se/6s', 'private', 'high', 'iphone', 'secure', 'sdxc', 'editor', 'data', 'standard', 'note', 'file.and', 'sdhc', 'file.edit']"
LapWorks Big Screen TV Swivel with 21x16 inch Base and Steel Ball Bearings - holds 200 Pounds,"['The Big Screen TV Swivel is specifically designed for those big screen TV\'s whose base is longer than 16"", but under 22"". Our new extendable 4K TV Swivel works with larger TVs and TVs with 2 legs requiring a width of 36"" and larger.  This Big Screen TV Swivel provides excellent stability and maneuverability for left to right viewing. It rotates on 24 steel ball bearings that can support an evenly distributed maximum weight load of 200 Lbs. It measures 21.65 wide by 15.94 long by 1.375 high so it can support just about any large screen TV. The length at the edges is 8 and then it curves out to a maximum of 15.94.   To provide the most versatility, this swivel has a unique shape that allows you to line-up the one flat edge or the one rounded edge to the base of your big screen TV. This way you eliminate any mismatch when installing the swivel under your big screen TV\'s base.   The swivel is made from high-impact ABS material with steel ball bearings. It can make occasional rotations as needed or rotate as often as you\'d like it to rotate. The Big Screen TV Swivel has been tested up to 10,000 rotations without incidence. So if you rotate this swivel twice a day for 13.69 years, you will reach the 10,000 rotations it has been tested for.   To prevent slipping, rubber bumpers on the Big Screen TV\'s round bottom panel provide super gripping. Most large screen TV bases have rubber bumpers for gripping. Be sure to align those rubber bumpers with the Big Screen']",LapWorks,B009UDTUNG,"['https://images-na.ssl-images-amazon.com/images/I/51O0G-J9NAL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/412WMubDC0L._SS40_.jpg']",4.8,15.0,"['big', 'larger', 'rubber', 'impact', 'tv', 'incidence', 'wide', 'large', 'steel', 'lapworks', 'shape', 'round', 'maneuverability', 'weight', 'lbs', 'long', 'tvs', 'width', 'pounds', 'ball', 'day', 'abs', 'bearings', 'length', 'bases', 'bumpers', 'stability', 'material', 'unique', 'swivel', 'inch', 'longer', 'load', 'line', 'high', 'years', 'right', 'edges', 'sure', 'way', 'rotations', 'mismatch', 'flat', 'occasional', 'viewing', 'new', 'versatility', 'extendable', 'base', 'legs', 'panel', 'maximum', 'edge', 'rounded', 'gripping', 'slipping', 'excellent', 'screen']"
"Fintie Folio Case for Samsung Galaxy Tab E Lite 7.0 - Slim Fit Folio Stand Leather Cover for Galaxy Tab E Lite SM-T113 / Tab 3 Lite 7.0 SM-T110 / SM-T111 7-Inch Tablet, Black","['Fintie, a quality product within your reach!   The Fintie Folio Classic Leather Case offers secure protection for your tablet while adding a range of versatile options. A smart holder is designed to hold your stylus pen, while a soft inner liner and protective corners help safeguard the tablet against scratches and damage. The Fintie Folio Classic Leather Case comes in a variety of bright, fun colors, the widest selections to suite your taste. It offers an ideal way to protect your tablet wherever you go. This case is compatible with Samsung Galaxy Tab E Lite 7.0 (SM-T113) and Tab 3 Lite 7.0 (SM-T110 / SM-T111) . It will not work for GALAXY Tab 3 7.0 (2013 released) or any other model tablet. PLEASE NOTE:Colors shown in pictures may slightly differ from actual proAvailable in a variety of bright and fun colors.']",Fintie,B01E8KHCN0,"['https://images-na.ssl-images-amazon.com/images/I/516Q72RYngL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41mbqQhJS7L._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51fHl2ZyiBL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51fAbwGxDeL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kJNwRISzL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51vIbrtg2gL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41t5Pc0woBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41u%2BkVQ8sYL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61OKbRDGFFL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Pr1VU2WdL._SS36_.jpg']",4.8,5.0,"['stylus', 'sm', 't110', 'tablet', 'holder', 'damage', 'scratches', 'e', 'colors', 'proavailable', 'quality', 'leather', 'product', 'tab', 'actual', 'model', 'widest', 'reach', 'ideal', 'slim', 'taste', 'compatible', 'options', 'pictures', 'selections', 'corners', 'inner', 'black', 'fintie', 'secure', 'versatile', 'protection', 'way', 'pen', 'smart', 'fun', 'folio', 'variety', 'galaxy', 'lite', 'classic', 'protective', 'case', 'cover', 'liner', 't111', 'samsung', 'range', 't113', 'fit', 'bright', 'soft']"
Memory Card Carrying Case - Suitable for SDHC and SD Cards - 8 Pages and 22 Slots - ECO-FUSED Microfiber Cleaning Cloth Included,"['Eco-Fused Memory Card Case', 'Keep your memory cards organized and labelled inside both strong nylon cases. Perfect storage and travel accessory for your photo / video camera, mobile phone, audio player / recorder and other memory card devices.', 'Each memory card case has 22 slots: 18 small slots that hold cards up to 24mm wide and 4 large slots that hold cards up to 43mm wide.', 'All 22 slots (small and large) will fit SD, SDHC, Mini SD, Micro SD, Memory Stick Pro Duo, XD and MMC cards. Compact Flash (CF) cards can be stored in the 8 large slots.', ""The case has a high quality zipper and it is made from durable nylon mesh. It's tough and lightweight, so it will protect the case contents."", 'The memory card cases can also be used to keep other things organized, like: sim cards, coins, car fuses, guitar picks, button cell batteries, fishing hooks, etc.', 'Contents:', '- 1x Memory Card Case', '- 1x Cleaning Cloth', 'Eco-Fused If for any reason you are unhappy with any product by Eco-Fused, please do not hesitate to contact us. We take full ownership and responsibility for the quality of our products and will do our very best to solve your problem quickly and efficiently! Eco-Fused-USPTO# 85557072- is a registered trademark protected by US Trademark Law. Eco-Fused products are sold by authorized sellers only.']",Eco-Fused,B00ESW9SYK,"['https://images-na.ssl-images-amazon.com/images/I/51KV8T9CVHL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RCvLsDsoL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61-e5ntUi%2BL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nriDKYveL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31At8pPWjHL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51C7ZNdADKL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51rPM0zgNqL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61hQthz%2BI7L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51fJ2M%2B2v5L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61HyTMfy0dL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31WNGOv7%2BRL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/311iaG3mabL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31qtwx-bx6L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aEQUxS3IL._SS36_.jpg']",4.8,5.0,"['large', 'compact', 'products', 'things', 'accessory', 'storage', 'xd', 'slots', 'button', 'unhappy', 'best', 'card', 'eco', 'devices', 'cleaning', 'durable', 'guitar', 'uspto', 'travel', 'mini', 'video', 'audio', 'picks', 'batteries', 'case', 'photo', 'pages', 'law', 'coins', '1x', 'wide', 'microfiber', 'sellers', 'quality', 'cases', 'cell', '85557072-', 'authorized', 'memory', 'fused', 'mmc', 'small', 'phone', 'recorder', 'cf', 'nylon', 'strong', 'pro', 'car', 'duo', 'sim', 'contents', 'fuses', 'lightweight', 'camera', 'perfect', 'zipper', 'ownership', 'responsibility', 'product', 'mm', 'fishing', 'problem', 'mesh', 'micro', 'sd', 'cards', 'hooks', 'flash', 'high', 'reason', 'mobile', 'trademark', 'sdhc', 'suitable', 'tough', 'player', 'cloth']"
Retekess V115 Portable AM FM Radio with Shortwave Radio MP3 Player Digital Record Support Micro SD TF Card Sleep Timer and Rechargeable Battery(Black),"['If you are looking for battery powered radio with voice recorder,rechargeable battery and support sd card,Try V115 pocket radio with bass sound,good gift for seniorShortwave radio with presetsportable radio with bass diaphragm,and you can search the radio station by Automatic and Manual,also can direct input radio frequency to searchTravel sw radio with mp3 playerCan play MP3/WMA format music stored in T-Flash card,No ""shuffle"",If remember the load number,can punch in that number to get to song directly,Repeat mode: All / One / FolderSmall radio with voice recorderTransistor radio with 3 recording modeMIC recording you can record what you want to sayLine in recording you can record the playing musicRadio recording Can record the playing radio stationV115 digital radio with 3 record quality selectable:simply 64 kbps;quality 96 kbps;super 128 kbpsCompact world radio receiver100 Radio presetsAdjustable LCD back lightMulti-band radio with headphone jackBuilt in three languages:Chinese, English, Spanish;default language is English9k/10k selectable for AM tuning increment: the default AM tuning increment is 10 KHzSleep timer: shuts off automatically after specified times(00-05...85-90 min)3.5mm AUX input:connect the external audio equipmentFrequencyFM:87-108MHz; AM: 522-1710KHz (9k); 520-1710KHz (10k)SW: 4.75-21.85MHzT-Flash/microSD card(not included)Max 32GB card1000mAh rechargeable(cellphone) lithium battery (included)Charging: DC 5V, Micro USB interfacePower:2WSize:4.7 x 3.1 x 0.9 inPackage: 1 x World Band Radio1 x USB charging cable1 x Hand strip with bracket1 x English manualPlease Noted,This is not a professional ssb radio,so it is weak on Shortwave than the professional ssb radio']",Retekess,B01ARN28SQ,"['https://images-na.ssl-images-amazon.com/images/I/41GnIU773rL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41nliOSKnML._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41TQCUTQSuL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41MDoxHVtsL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31RTBN7tZVL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51AMDiT%2BoFL._SS40_.jpg']",4.8,5.0,"['selectable', 'external', 'spanish;default', 'good', 'presetsportable', '9k', 'lightmulti', 'kbps;super', 'gb', 'cable1', 'default', 'repeat', 'timer', 'input', 'sound', 'searchtravel', 'increment', 'world', 'jackbuilt', 'headphone', 'dc', 'diaphragm', 'load', 'retekess', 'playing', 'card', 'music', 'hand', 'x', 'lithium', 'radio', 'mp3', 'seniorshortwave', 'automatic', 'english', 'included)max', 'receiver100', 'audio', 'usb', 'inpackage', 'bracket1', 'recording', 'chinese', 'equipmentfrequencyfm:87', 'battery(black', 'radio1', 'manualplease', 'shuffle"",if', 'card1000mah', 'band', 'tf', '5v', 'sleep', 'format', 'ssb', 'recordertransistor', 'microsd', 'quality', 'shortwave', 'gift', 'weak', 'wma', 'card(not', 'khzsleep', 'playercan', 'languages', 'stationv115', 'support', 'tuning', 'times(00', 'pocket', 'recorder', 'voice', 'presetsadjustable', 'number', 'lcd', 'shuts', 'digital', 'kbpscompact', 'interfacepower:2wsize:4.7', 'record', 'v115', 'language', 'foldersmall', 'min)3.5', 'musicradio', 'mm', 'manual', 'professional', 'modemic', 'included)charging', 'micro', 'sd', 'portable', 'kbps;quality', 'battery', 'flash', 'rechargeable', 'frequency', 'strip', 'station', 'fm', 'mode', 'bass', 't', 'player', 'sw']"
